,CoopPunishOpp,BullyOpp,BullyPunishOpp
0,62.5,40.7875,13.8625
1,62.5,43.8,14.6125
2,62.5,40.7875,13.125
3,62.5,40.7875,15.375
4,62.5,40.7875,15.35
5,62.5,40.7875,12.3875
6,62.5,44.2,15.375
7,62.5,41.925,13.1125
8,62.5,44.2,13.9
9,62.5,40.7875,12.35
10,62.5,40.7875,13.875
11,62.5,44.2,12.525
12,62.5,40.7875,13.85
13,62.5,43.8,13.85
14,62.5,39.65,13.1125
15,62.5,43.8,15.325
16,62.5,43.8,11.9125
17,62.5,40.7875,15.35
18,62.5,40.05,10.1625
19,62.5,40.7875,13.8625
20,62.5,40.7875,13.9
21,62.5,43.8,15.375
22,62.5,43.8,13.2875
23,62.5,40.7875,10.9125
24,62.5,43.8,13.2375
25,62.5,44.2,14.6625
26,62.5,40.05,10.1625
27,62.5,40.7875,14.6375
28,62.5,40.05,15.35
29,62.5,40.7875,10.925
30,62.5,40.7875,15.3625
31,62.5,40.05,9.425
32,62.5,43.8,11.9125
33,62.5,43.8,15.275
34,62.5,40.7875,10.1625
35,62.5,43.8,15.325
36,62.5,44.2,11.8625
37,62.5,40.7875,11.625
38,62.5,40.05,10.8625
39,62.5,40.7875,11.6375
40,62.5,40.05,13.125
41,62.5,40.7875,13.125
42,62.5,43.8,13.9
43,62.5,40.7875,13.875
44,62.5,44.2,13.95
45,62.5,43.8,13.1375
46,62.5,40.05,13.8875
47,62.5,40.7875,15.35
48,62.5,40.05,12.3625
49,62.5,40.7875,13.125
50,62.5,40.7875,13.875
51,62.5,40.7875,12.3625
52,62.5,40.05,14.625
53,62.5,43.8,14.5625
54,62.5,43.8,14.5625
55,62.5,40.7875,11.625
56,62.5,40.05,12.425
57,62.5,40.7875,15.3375
58,62.5,40.05,13.8375
59,62.5,39.65,12.4
60,62.5,40.7875,12.375
61,62.5,40.7875,13.1375
62,62.5,43.8,15.325
63,62.5,44.2,14.5625
64,62.5,43.8,11.8125
65,62.5,40.7875,12.4
66,62.5,44.2,14.5625
67,62.5,44.2,15.275
68,62.5,40.7875,13.9
69,62.5,40.05,10.9125
70,62.5,43.8,15.9875
71,62.5,40.7875,15.35
72,62.5,40.7875,15.35
73,62.5,40.7875,12.3875
74,62.5,43.8,13.9
75,62.5,44.2,11.8625
76,62.5,43.4,14.6125
77,62.5,41.925,16.1
78,62.5,40.7875,13.1
79,62.5,43.8,17.3125
80,62.5,43.8,13.85
81,62.5,43.8,14.6125
82,62.5,43.4,15.9875
83,62.5,40.05,10.9125
84,62.5,44.2,11.7125
85,62.5,40.05,12.375
86,62.5,43.8,13.95
87,62.5,43.8,12.425
88,62.5,40.7875,15.35
89,62.5,40.7875,13.8625
90,62.5,44.2,11.8125
91,62.5,43.8,15.375
92,62.5,43.8,13.95
93,62.5,40.7875,13.125
94,62.5,40.7875,14.625
95,62.5,43.8,13.95
96,62.5,43.4,14.5625
97,62.5,40.7875,12.375
98,62.5,40.7875,8.675
99,62.5,43.6,11.7625
100,62.5,40.7875,10.9125
101,62.5,40.05,10.9125
102,62.5,40.05,14.6125
103,62.5,44.2,15.8875
104,62.5,44.2,14.5625
105,62.5,43.8,14.5625
106,62.5,43.4,13.0875
107,62.5,40.7875,8.7125
108,62.5,40.7875,15.35
109,62.5,44.2,13.95
110,62.5,43.6,14.0
111,62.5,40.7875,10.15
112,62.5,44.2,13.2375
113,62.5,40.05,13.125
114,62.5,40.05,14.625
115,62.5,43.8,13.1375
116,62.5,43.6,10.3875
117,62.5,40.7875,13.15
118,62.5,43.8,11.1
119,62.5,43.8,15.325
120,62.5,40.7875,13.125
121,62.5,40.05,13.85
122,62.5,40.05,15.35
123,62.5,40.7875,13.125
124,62.5,43.8,13.0875
125,62.5,43.8,15.425
126,62.5,40.05,7.8875
127,62.5,44.2,13.85
128,62.5,43.8,16.6
129,62.5,40.7875,12.3875
130,62.5,40.05,13.875
131,62.5,40.05,12.3875
132,62.5,43.8,13.1375
133,62.5,40.05,13.8875
134,62.5,43.8,13.1375
135,62.5,43.8,13.9
136,62.5,44.2,13.1875
137,62.5,44.2,11.7625
138,62.5,40.05,13.15
139,62.5,44.2,14.5125
140,62.5,43.8,13.9
141,62.5,40.7875,11.65
142,62.5,43.8,15.275
143,62.5,43.8,11.1
144,62.5,43.8,11.8125
145,62.5,44.2,15.9875
146,62.5,43.8,13.85
147,62.5,40.7875,11.625
148,62.5,40.05,13.8625
149,62.5,40.7875,12.375
150,62.5,44.2,13.1875
151,62.5,43.8,15.325
152,62.5,40.05,13.875
153,62.5,40.05,13.15
154,62.5,43.8,13.1875
155,62.5,43.8,14.6125
156,62.5,43.8,13.1375
157,62.5,43.8,15.9875
158,62.5,40.05,11.675
159,62.5,40.7875,11.6125
160,62.5,43.8,15.325
161,62.5,40.05,10.875
162,62.5,43.8,14.5625
163,62.5,44.2,15.275
164,62.5,40.7875,12.3875
165,62.5,40.7875,14.625
166,62.5,43.8,15.9375
167,62.5,43.8,12.475
168,62.5,43.8,13.1375
169,62.5,43.8,13.1375
170,62.5,43.8,13.0375
171,62.5,37.775,10.1625
172,62.5,43.8,13.1875
173,62.5,43.8,12.525
174,62.5,40.7875,10.9
175,62.5,43.8,15.9875
176,62.5,40.7875,15.35
177,62.5,44.2,13.85
178,62.5,43.4,14.5625
179,62.5,44.2,13.75
180,62.5,40.05,13.125
181,62.5,44.2,13.85
182,62.5,40.7875,12.3875
183,62.5,40.05,11.6375
184,62.5,40.05,13.125
185,62.5,40.05,14.6
186,62.5,40.05,16.1
187,62.5,43.8,14.05
188,62.5,40.7875,11.6625
189,62.5,43.8,11.9125
190,62.5,41.925,12.375
191,62.5,43.8,14.6625
192,62.5,44.2,12.525
193,62.5,43.8,14.6625
194,62.5,40.7875,14.6125
195,62.5,44.2,13.1375
196,62.5,40.05,11.675
197,62.5,43.8,13.85
198,62.5,43.8,13.1875
