,BBL
439,61.7625
440,61.7625
441,59.9625
442,61.7625
443,62.2
444,62.5
445,62.5
446,61.7875
447,61.7625
448,62.5
449,62.5
450,61.8375
451,61.8375
452,61.7875
453,61.7875
454,62.5
455,61.7875
456,62.5
457,61.7625
458,62.2
459,59.9625
460,60.4
461,61.7625
462,60.4
463,61.7875
464,61.7875
465,61.7625
466,61.7875
467,59.9625
468,62.5
469,61.7625
470,61.7625
471,60.4
472,60.4
473,61.7625
474,61.7875
475,61.7625
476,61.8375
477,61.7625
478,61.7625
479,61.8375
480,60.4
481,62.5
482,61.8375
483,61.7625
484,61.7625
485,61.7875
486,61.7875
487,61.7625
488,61.7625
489,62.5
490,61.7625
491,61.7875
492,61.7625
493,61.7625
494,61.7625
495,60.4
496,61.7875
497,61.7625
498,61.7625
499,61.8375
500,45.0
501,44.6
502,44.8
503,44.6
504,44.3
505,44.8
506,44.6
507,45.0
508,45.0
509,44.6
510,45.0
511,44.6
512,44.6
513,45.0
514,45.0
515,45.0
516,45.0
517,43.8625
518,45.0
519,45.0
520,43.8625
521,45.0
522,44.3
523,44.6
524,45.0
525,45.0
526,44.6
527,44.3
528,44.8
529,44.0625
530,44.0625
531,45.0
532,44.6
533,44.0625
534,44.3
535,43.8625
536,44.3
537,44.6
538,45.0
539,44.3
540,45.0
541,44.0625
542,45.0
543,44.3
544,43.8625
545,43.8625
546,44.0625
547,43.8625
548,44.6
549,44.0625
550,43.8625
551,43.8625
552,45.0
553,45.0
554,45.0
555,44.6
556,45.0
557,45.0
558,44.3
559,44.8
560,44.8
561,44.0625
562,44.3
563,45.0
564,44.6
565,43.8625
566,44.3
567,44.6
568,44.6
569,45.0
570,44.6
571,44.0625
572,44.6
573,44.6
574,44.6
575,44.8
576,45.0
577,45.0
578,44.3
579,44.3
580,44.0625
581,44.3
582,44.6
583,44.6
584,44.6
585,44.6
586,45.0
587,45.0
588,44.6
589,45.0
590,44.8
591,45.0
592,44.6
593,45.0
594,45.0
595,44.0625
596,44.6
597,44.6
598,44.3
599,44.8
600,44.6
601,44.8
602,45.0
603,43.8625
604,44.6
605,45.0
606,45.0
607,45.0
608,43.8625
609,44.3
610,43.8625
611,45.0
612,44.8
613,45.0
614,44.6
615,44.6
616,45.0
617,43.8625
618,44.6
619,44.6
620,44.6
621,45.0
622,44.3
623,44.0625
624,44.6
625,44.6
626,44.6
627,44.6
628,45.0
629,44.6
630,45.0
631,44.6
632,44.6
633,44.0625
634,43.8625
635,44.6
636,45.0
637,45.0
638,45.0
639,45.0
640,43.8625
641,43.8625
642,45.0
643,45.0
644,45.0
645,45.0
646,44.3
647,45.0
648,44.3
649,44.6
650,45.0
651,44.6
652,44.8
653,44.6
654,45.0
655,44.8
656,44.3
657,45.0
658,44.6
659,44.3
660,45.0
661,44.0625
662,45.0
663,45.0
664,44.6
665,43.8625
666,45.0
667,44.3
668,43.8625
669,45.0
670,45.0
671,44.8
672,45.0
673,44.6
674,43.8625
675,43.8625
676,43.8625
677,44.6
678,44.0625
679,45.0
680,44.6
681,44.6
682,44.6
683,43.8625
684,44.6
685,44.6
686,43.8625
687,44.6
688,45.0
689,45.0
690,44.3
691,44.6
692,44.3
693,45.0
694,43.8625
695,44.8
696,45.0
697,45.0
698,45.0
699,44.6
700,44.6
701,45.0
702,44.3
703,44.8
704,44.6
705,43.8625
706,44.0625
707,45.0
708,45.0
709,44.6
710,45.0
711,44.6
712,45.0
713,43.8625
714,45.0
715,44.6
716,44.6
717,45.0
718,44.6
719,43.8625
720,43.8625
721,44.3
722,44.6
723,43.8625
724,45.0
725,45.0
726,44.8
727,44.8
728,44.8
729,45.0
730,45.0
731,45.0
732,44.6
733,44.6
734,43.8625
735,43.8625
736,45.0
737,44.6
738,45.0
739,43.8625
740,44.6
741,45.0
742,44.0625
743,45.0
744,44.3
745,44.6
746,43.8625
747,45.0
748,43.8625
749,44.3
750,44.3
751,45.0
752,44.3
753,45.0
754,43.8625
755,44.6
756,43.8625
757,44.6
758,43.8625
759,43.8625
760,43.8625
761,45.0
762,44.8
763,45.0
764,44.3
765,44.3
766,44.6
767,44.3
768,45.0
769,44.6
770,44.3
771,45.0
772,45.0
773,45.0
774,45.0
775,44.6
776,45.0
777,44.6
778,44.0625
779,45.0
780,43.8625
781,44.3
782,44.8
783,44.8
784,45.0
785,45.0
786,44.6
787,44.6
788,45.0
789,44.0625
790,44.0625
791,44.8
792,44.6
793,45.0
794,43.8625
795,45.0
796,44.6
797,44.8
798,44.6
799,43.8625
800,44.6
801,44.8
802,45.0
803,44.6
804,44.3
805,44.8
806,45.0
807,43.8625
808,45.0
809,44.3
810,44.6
811,44.6
812,44.6
813,43.8625
814,43.8625
815,45.0
816,43.8625
817,44.6
818,45.0
819,43.8625
820,43.8625
821,44.6
822,45.0
823,45.0
824,43.8625
825,44.6
826,44.6
827,45.0
828,45.0
829,45.0
830,45.0
831,45.0
832,44.0625
833,43.8625
834,44.6
835,45.0
836,43.8625
837,44.6
838,44.6
839,45.0
840,44.3
841,45.0
842,45.0
843,45.0
844,43.8625
845,45.0
846,44.6
847,44.6
848,44.6
849,45.0
850,44.6
851,44.6
852,45.0
853,44.8
854,45.0
855,45.0
856,45.0
857,44.0625
858,44.6
859,45.0
860,43.8625
861,44.6
862,44.6
863,45.0
864,44.6
865,45.0
866,43.8625
867,45.0
868,43.8625
869,43.8625
870,45.0
871,43.8625
872,44.0625
873,44.6
874,45.0
875,44.8
876,44.6
877,45.0
878,44.8
879,43.8625
880,45.0
881,44.3
882,45.0
883,44.0625
884,44.0625
885,44.6
886,45.0
887,44.6
888,44.8
889,43.8625
890,44.6
891,44.0625
892,44.6
893,43.8625
894,44.6
895,44.6
896,45.0
897,44.6
898,44.6
899,44.6
900,44.8
901,45.0
902,45.0
903,44.6
904,44.6
905,45.0
906,45.0
907,45.0
908,45.0
909,43.8625
910,45.0
911,44.0625
912,45.0
913,44.6
914,45.0
915,44.8
916,44.6
917,43.8625
918,43.8625
919,43.8625
920,44.6
921,43.8625
922,45.0
923,44.6
924,44.6
925,44.6
926,44.0625
927,45.0
928,45.0
929,45.0
930,44.8
931,45.0
932,45.0
933,45.0
934,43.8625
935,45.0
936,44.6
937,44.6
938,44.3
939,45.0
940,43.8625
941,43.8625
942,44.6
943,44.8
944,44.6
945,44.8
946,44.6
947,44.6
948,44.8
949,44.6
950,44.0625
951,44.6
952,44.0625
953,45.0
954,44.6
955,44.8
956,45.0
957,44.3
958,45.0
959,45.0
960,45.0
961,43.8625
962,45.0
963,44.0625
964,44.8
965,45.0
966,44.6
967,43.8625
968,44.6
969,45.0
970,45.0
971,45.0
972,44.3
973,45.0
974,44.0625
975,45.0
976,45.0
977,45.0
978,44.3
979,44.6
980,43.8625
981,44.8
982,44.0625
983,43.8625
984,43.8625
985,45.0
986,44.0625
987,43.8625
988,44.6
989,44.0625
990,44.6
991,44.0625
992,45.0
993,43.8625
994,43.8625
995,44.3
996,44.6
997,43.8625
998,43.8625
999,44.8
1000,24.2625
1001,23.625
1002,24.2875
1003,23.625
1004,24.25
1005,23.75
1006,24.2875
1007,23.625
1008,23.625
1009,24.2875
1010,24.2625
1011,23.75
1012,24.2625
1013,24.25
1014,24.2625
1015,24.2625
1016,24.2875
1017,23.9625
1018,24.2625
1019,24.2625
1020,24.25
1021,24.2875
1022,24.25
1023,23.625
1024,23.675
1025,24.25
1026,23.625
1027,24.2625
1028,24.2875
1029,23.75
1030,23.75
1031,23.75
1032,24.2875
1033,23.75
1034,24.2625
1035,24.2625
1036,24.2625
1037,24.25
1038,24.2875
1039,24.25
1040,24.25
1041,24.2875
1042,24.25
1043,24.2625
1044,24.2625
1045,24.2625
1046,23.625
1047,24.25
1048,24.2875
1049,24.2875
1050,24.2625
1051,24.2625
1052,23.625
1053,24.25
1054,24.2625
1055,23.675
1056,24.2875
1057,24.2625
1058,24.2625
1059,23.625
1060,23.75
1061,23.75
1062,24.2625
1063,24.2625
1064,24.2875
1065,24.2625
1066,24.25
1067,24.2875
1068,24.2875
1069,23.9625
1070,24.2875
1071,23.625
1072,24.2875
1073,23.625
1074,24.2875
1075,24.2875
1076,23.625
1077,24.2625
1078,24.25
1079,24.2625
1080,23.625
1081,24.2625
1082,24.2625
1083,23.75
1084,24.2875
1085,23.625
1086,24.2625
1087,23.625
1088,24.2625
1089,24.2625
1090,23.675
1091,23.625
1092,23.675
1093,24.25
1094,24.2625
1095,24.2875
1096,23.625
1097,23.9625
1098,24.2625
1099,24.2875
1100,23.625
1101,24.2875
1102,24.2625
1103,23.9625
1104,24.2875
1105,24.2625
1106,24.2875
1107,23.625
1108,23.9625
1109,24.25
1110,24.2625
1111,24.25
1112,23.75
1113,23.75
1114,23.675
1115,24.2625
1116,24.2625
1117,23.9625
1118,23.9625
1119,23.75
1120,24.25
1121,24.25
1122,24.25
1123,23.675
1124,23.625
1125,23.75
1126,24.2875
1127,23.625
1128,24.2625
1129,23.625
1130,24.2875
1131,24.2875
1132,24.2625
1133,24.2875
1134,24.2625
1135,23.675
1136,24.25
1137,24.25
1138,24.2625
1139,24.25
1140,24.2625
1141,24.25
1142,23.75
1143,24.2625
1144,24.2625
1145,24.2875
1146,24.25
1147,24.2625
1148,24.2625
1149,23.625
1150,24.2625
1151,23.625
1152,23.625
1153,24.2875
1154,24.2875
1155,24.2875
1156,24.2625
1157,23.9625
1158,23.675
1159,24.2625
1160,23.75
1161,24.2875
1162,24.25
1163,24.25
1164,23.675
1165,24.2625
1166,24.25
1167,24.25
1168,24.2625
1169,24.2875
1170,24.2625
1171,23.675
1172,24.2625
1173,23.625
1174,24.2625
1175,24.25
1176,24.25
1177,23.75
1178,23.625
1179,24.25
1180,23.75
1181,24.2625
1182,24.2875
1183,24.25
1184,24.2625
1185,23.75
1186,24.2625
1187,24.2875
1188,24.25
1189,24.2625
1190,24.2625
1191,24.2625
1192,24.2625
1193,24.25
1194,24.25
1195,24.2875
1196,23.75
1197,24.25
1198,24.2875
1199,24.2875
1200,23.675
1201,23.625
1202,23.9625
1203,23.675
1204,24.2875
1205,24.25
1206,24.2875
1207,23.625
1208,23.9625
1209,23.9625
1210,23.625
1211,24.2875
1212,24.25
1213,24.2625
1214,24.2625
1215,24.2625
1216,24.2875
1217,24.25
1218,24.2875
1219,24.2625
1220,24.2625
1221,24.2625
1222,23.9625
1223,24.2625
1224,24.2875
1225,24.2625
1226,24.2875
1227,24.2875
1228,23.625
1229,23.75
1230,23.625
1231,24.2625
1232,24.2875
1233,23.625
1234,23.9625
1235,24.25
1236,24.2625
1237,24.2875
1238,24.2625
1239,24.25
1240,23.675
1241,23.675
1242,24.2875
1243,24.25
1244,24.2625
1245,24.25
1246,24.2625
1247,23.9625
1248,24.25
1249,23.9625
1250,23.9625
1251,23.675
1252,24.2625
1253,24.2875
1254,24.25
1255,23.675
1256,24.25
1257,23.75
1258,24.2625
1259,24.2625
1260,23.9625
1261,23.75
1262,24.2875
1263,24.25
1264,24.25
1265,24.2625
1266,24.2875
1267,24.25
1268,23.675
1269,24.25
1270,24.2625
1271,23.675
1272,24.2875
1273,24.2875
1274,24.25
1275,23.75
1276,24.2625
1277,23.625
1278,24.2875
1279,24.2625
1280,24.2625
1281,24.2625
1282,23.625
1283,23.75
1284,24.2625
1285,24.2625
1286,23.75
1287,23.75
1288,24.25
1289,23.625
1290,23.625
1291,24.2875
1292,23.625
1293,24.25
1294,23.9625
1295,24.2625
1296,24.2875
1297,24.2875
1298,24.2875
1299,24.2625
1300,23.625
1301,24.2875
1302,23.625
1303,23.675
1304,24.2625
1305,23.625
1306,23.9625
1307,24.2625
1308,23.75
1309,24.2625
1310,24.2875
1311,24.2875
1312,24.2875
1313,24.25
1314,24.25
1315,24.2875
1316,23.9625
1317,24.2875
1318,24.25
1319,24.25
1320,24.25
1321,24.2875
1322,24.2625
1323,24.25
1324,24.25
1325,24.2875
1326,24.25
1327,24.2625
1328,24.25
1329,24.2625
1330,23.9625
1331,24.2875
1332,24.2875
1333,24.2625
1334,24.2875
1335,24.2625
1336,24.2625
1337,23.675
1338,23.75
1339,23.9625
1340,24.2625
1341,23.625
1342,23.75
1343,23.675
1344,24.25
1345,23.675
1346,24.2625
1347,23.675
1348,23.625
1349,23.9625
1350,24.2875
1351,24.2875
1352,24.2625
1353,24.2875
1354,24.2625
1355,24.2625
1356,24.2875
1357,24.2875
1358,24.2625
1359,23.625
1360,24.2625
1361,23.625
1362,24.2625
1363,23.675
1364,23.625
1365,24.2875
1366,24.2625
1367,24.2875
1368,24.25
1369,24.2625
1370,23.75
1371,23.9625
1372,24.2875
1373,24.2625
1374,24.2875
1375,23.625
1376,24.2625
1377,23.625
1378,24.2875
1379,23.9625
1380,23.675
1381,24.25
1382,24.2875
1383,23.625
1384,23.675
1385,24.2875
1386,24.2625
1387,23.9625
1388,24.2875
1389,24.2625
1390,24.2875
1391,24.2875
1392,24.2875
1393,24.25
1394,24.2625
1395,23.625
1396,23.675
1397,24.25
1398,24.2625
1399,24.25
1400,24.2875
1401,23.9625
1402,24.2625
1403,23.9625
1404,23.625
1405,24.25
1406,24.25
1407,24.2625
1408,23.675
1409,24.2625
1410,23.625
1411,24.2875
1412,23.625
1413,23.675
1414,24.25
1415,23.625
1416,23.9625
1417,24.25
1418,24.2625
1419,24.2625
1420,24.2875
1421,24.2625
1422,23.75
1423,23.625
1424,23.9625
1425,23.75
1426,23.625
1427,24.2875
1428,24.25
1429,24.25
1430,23.75
1431,24.25
1432,23.9625
1433,24.2875
1434,24.2625
1435,23.75
1436,24.2625
1437,23.675
1438,24.25
1439,24.25
1440,24.2625
1441,24.2625
1442,24.25
1443,23.625
1444,24.2875
1445,23.625
1446,23.75
1447,24.25
1448,23.675
1449,23.625
1450,24.2875
1451,24.2875
1452,23.625
1453,24.2875
1454,23.675
1455,24.2875
1456,24.2875
1457,24.25
1458,24.2875
1459,24.2625
1460,23.9625
1461,24.2625
1462,24.2625
1463,24.2875
1464,23.675
1465,24.25
1466,24.2875
1467,23.9625
1468,24.2875
1469,24.2625
1470,23.9625
1471,24.2625
1472,24.2625
1473,24.2625
1474,23.675
1475,24.2625
1476,24.2875
1477,23.9625
1478,24.2625
1479,23.625
1480,24.2625
1481,23.675
1482,24.2875
1483,24.25
1484,24.2625
1485,23.625
1486,23.75
1487,24.25
1488,24.2625
1489,24.2875
1490,24.2625
1491,23.625
1492,24.2625
1493,24.2625
1494,23.9625
1495,24.25
1496,23.625
1497,24.2625
1498,24.25
1499,24.2875
