,CoopPunishOpp,BullyOpp,BullyPunishOpp
70,60.25,18.4,4.1375
71,57.1,17.725,1.85
72,61.075,32.525,1.3125
73,60.7,34.0,1.0125
74,61.0,18.9375,-0.3625
75,61.075,32.8,1.725
76,62.5,32.2,0.55
77,59.0875,33.8,3.8625
78,62.5,16.5875,-2.625
79,61.0,15.85,1.8875
80,61.075,32.725,-1.4875
81,58.3,18.0625,2.6
82,58.3,16.925,1.175
83,60.275,16.1875,3.4
84,62.5,32.8,1.775
85,62.5,25.9625,1.1625
86,61.075,34.0,1.4125
87,61.075,33.125,3.15
88,61.075,32.8,4.675
89,60.1,33.6,3.5
90,61.075,35.6,4.575
91,56.5375,33.2,1.2625
92,59.5375,25.1625,3.375
93,61.075,31.4,2.4875
94,61.075,33.6,3.7625
95,56.5,23.0125,-1.8375
96,58.525,32.325,2.025
97,58.8,15.9875,-1.075
98,62.5,33.8,5.0875
99,61.075,33.6,3.1
100,61.175,32.6,1.1625
101,60.275,20.3375,-0.375
102,60.1,32.0,3.2
103,60.275,24.2125,-4.0625
104,62.5,16.525,1.9625
105,60.3625,35.0,1.775
106,61.025,21.475,1.8875
107,62.5,34.0,3.5
108,54.7375,35.2,2.4875
109,61.175,33.2,3.1
110,60.1,33.8,1.775
111,62.5,19.5375,2.85
112,58.0,23.2875,2.675
113,58.6,19.9375,1.9375
114,60.2875,21.075,0.55
115,60.7,34.2,3.1
116,61.175,33.0,2.4375
117,62.5,32.525,3.9625
118,59.375,32.525,3.7625
119,60.7,33.6,1.0125
120,61.175,32.8,1.575
121,60.1,33.0,2.5375
122,61.175,32.925,3.8125
123,61.075,32.4,3.9125
124,62.5,14.375,-0.275
125,61.75,17.6625,-1.0625
126,61.025,18.0,1.9125
127,61.075,31.925,2.5375
128,58.3,22.55,-1.875
129,60.7,33.0,2.2875
130,61.175,34.0,1.775
131,59.0875,33.2,3.9625
132,61.175,33.2,1.0125
133,53.225,32.4,1.4125
134,62.5,19.1375,2.0375
135,61.025,19.2,-0.3375
136,58.0,14.375,-0.3125
137,62.5,10.8375,0.4625
138,58.425,33.6,5.4375
139,58.6,20.6125,-0.925
140,60.1,33.6,3.2
141,62.5,33.6,2.4375
142,61.175,35.4,1.825
143,62.5,13.85,-0.3
144,60.1,34.4,2.1875
145,57.8625,33.6,4.525
146,61.175,34.2,1.775
147,60.5125,33.6,2.95
148,58.6,16.925,1.8625
149,61.075,32.8,7.125
150,62.5,20.675,1.3375
151,57.45,32.2,3.2
152,61.025,27.9,-2.625
153,59.75,32.8,3.6625
154,58.3,14.7875,-1.8
155,62.5,16.925,-0.375
156,59.5375,18.125,3.4
157,59.5,24.0875,1.9
158,61.075,34.6,3.0
159,47.05,20.675,0.3375
160,58.3,24.425,-2.55
161,55.3,20.0,-4.1125
162,58.3,18.525,-0.3125
163,62.5,26.3,1.9375
164,61.075,32.8,3.2
165,62.5,16.9875,-3.2875
166,56.8,18.8,1.1625
167,55.1125,31.925,0.5
168,60.25,19.675,-1.15
169,60.2875,14.5875,2.1375
170,58.3,15.25,-0.35
171,57.25,17.325,-0.35
172,57.2,33.2,3.1
173,58.6,22.2125,1.925
174,59.75,34.4,3.15
175,62.5,32.925,2.5875
176,61.075,33.4,2.4375
177,60.25,19.9375,-0.325
178,55.675,33.4,3.5
179,62.5,33.6,-0.4125
180,58.6,19.5375,1.925
181,62.5,32.4,1.975
182,62.5,17.325,-0.3375
183,60.7,31.725,3.05
184,59.5375,19.2,-1.0375
185,62.5,16.9875,2.8125
186,61.025,17.4,2.675
187,59.55,16.4625,0.4625
188,62.5,36.0,1.625
189,60.2875,19.2,-2.6125
190,57.1,15.45,-1.1
191,60.7,34.8,3.2
192,61.075,32.2,3.15
193,43.75,15.1125,0.4125
194,60.1,33.8,2.4875
195,62.5,21.4125,2.6375
196,60.2875,16.925,1.9
197,57.1,16.9875,-1.0125
198,61.175,33.6,3.3
199,62.5,15.85,-2.5625
200,49.3,20.3375,1.1875
201,61.0,26.025,1.1375
202,60.2875,17.6625,-2.55
203,62.5,36.4,4.0625
204,58.3,20.275,0.375
205,52.4625,34.6,4.575
206,62.5,34.0,4.8875
207,60.1,32.6,1.675
208,62.5,32.6,1.1625
209,58.075,15.525,1.2125
210,62.5,33.6,4.1125
211,59.5,18.0625,-3.2875
212,61.025,18.4625,3.3625
213,57.7625,33.2,1.0125
214,61.025,23.75,0.4625
215,62.5,19.5375,0.475
216,62.5,34.2,0.3
217,49.8125,33.4,5.85
218,59.0875,34.0,1.625
219,57.575,33.0,3.4
220,62.5,33.4,3.45
221,62.5,33.4,5.3375
222,57.3,13.2375,1.2125
223,60.1,33.4,3.9125
224,58.75,22.55,-1.7625
225,61.075,33.2,1.2125
226,58.6,18.2,-1.775
227,61.75,16.525,1.975
228,60.5125,33.8,2.5375
229,62.5,32.2,3.15
230,58.6,17.325,0.4125
231,61.075,33.4,4.0125
232,56.0625,33.2,1.675
233,62.5,20.0,-1.85
234,59.0875,35.8,3.7125
235,61.075,37.2,5.1875
236,58.0,20.3375,0.375
237,52.4625,35.0,2.9375
238,62.5,10.8375,1.15
239,61.75,15.525,0.5875
240,58.05,14.65,-2.6
241,60.7,33.0,3.3
242,59.0875,32.6,3.7625
243,58.3,20.675,1.1125
244,62.5,32.2,1.825
245,62.5,19.275,-0.3375
246,59.55,10.2375,0.4
247,62.5,33.0,3.25
248,62.5,19.1375,-1.8375
249,56.8,20.7375,1.2
250,60.2875,19.2,-0.35
251,61.0,24.4875,-1.05
252,61.175,33.2,3.5
253,61.175,31.125,3.1
254,60.5125,33.2,2.6875
255,59.5375,16.9875,-1.85
256,60.2875,15.525,0.4
257,61.75,21.075,0.45
258,58.525,35.0,0.8
259,62.5,33.8,3.15
260,62.5,20.675,1.225
261,61.075,33.6,3.9625
262,58.6,19.5375,1.9125
263,60.1,31.325,3.2
264,56.8,16.1875,3.4
265,61.075,33.0,2.4375
266,61.175,31.925,1.725
267,61.075,32.6,1.3625
268,58.1125,33.2,0.2
269,62.5,16.25,2.6125
270,62.5,32.4,3.9125
271,59.1875,35.8,3.8625
272,62.5,31.925,4.375
273,58.6,19.1375,1.875
274,60.25,24.025,1.8875
275,59.525,10.4375,-1.65
276,60.7,33.2,3.3
277,61.075,33.6,-1.075
278,52.0,24.2125,-4.0875
279,62.5,34.2,0.75
280,59.75,32.525,1.725
281,57.1,24.8875,3.4
282,60.7,33.6,4.375
283,56.125,31.925,3.8625
284,62.5,14.05,1.2
285,54.55,33.0,2.3875
286,56.525,25.7,1.9375
287,61.075,31.925,1.825
288,62.5,34.0,4.475
289,59.0875,33.4,1.3125
290,62.5,23.0125,-1.8
291,61.075,34.0,5.1875
292,47.05,22.6125,0.575
293,61.025,16.5875,-0.35
294,55.1125,31.925,-0.1125
295,58.3,19.5375,0.45
296,57.3875,31.125,4.375
297,61.75,18.4,-4.05
298,59.1875,31.725,2.075
299,62.5,19.2,0.55
300,61.075,33.0,1.775
301,61.075,33.0,1.875
302,62.5,33.8,3.6
303,61.175,34.8,2.3875
304,61.175,34.4,3.75
305,61.075,32.925,0.45
306,59.85,33.8,1.725
307,59.75,34.6,2.4375
308,61.075,32.8,2.5875
309,56.8,32.8,4.575
310,58.3,14.9875,1.175
311,62.5,34.4,2.225
312,60.5125,34.0,1.775
313,61.0,23.6875,-0.1375
314,61.175,30.925,1.0125
315,61.075,34.0,2.075
316,58.425,33.8,1.925
317,61.075,31.8,1.2625
318,60.1,33.4,4.425
319,60.275,21.4125,1.2
320,62.5,19.5375,1.2125
321,57.275,19.2625,-0.3375
322,55.875,32.4,1.925
323,61.025,19.2,1.225
324,55.05,17.725,0.3125
325,61.025,15.45,-0.3125
326,60.1,32.325,2.6875
327,58.6,24.2125,-1.1375
328,60.275,22.2125,0.5625
329,62.5,17.6625,-1.15
330,60.7,31.125,1.1625
331,58.6,23.75,1.2375
332,56.4375,34.2,1.3125
333,58.775,34.6,3.7625
334,58.1125,34.2,1.0625
335,56.05,17.3875,-0.2125
336,61.075,33.8,3.3
337,62.5,16.5875,3.3875
338,62.5,34.0,1.6625
339,62.5,24.15,-0.3625
340,55.875,33.8,1.825
341,61.025,16.925,-1.8375
342,58.3,16.1875,0.4125
343,57.25,14.3125,1.2125
344,57.25,21.075,2.775
345,56.8,14.3125,-1.0625
346,60.1,33.6,1.4125
347,61.175,33.2,1.725
348,59.75,33.0,3.7125
349,62.5,32.125,3.2
350,58.425,33.2,3.45
351,60.2875,14.0375,-1.85
352,59.0375,31.525,2.3875
353,51.25,14.65,2.075
354,60.3625,31.125,0.3
355,60.2875,24.0875,1.2125
356,62.5,34.6,0.55
357,61.175,35.0,0.65
358,58.3,16.8625,-1.0625
359,59.1875,34.4,1.625
360,62.5,34.6,0.9625
361,61.175,34.2,3.05
362,62.5,16.925,-1.8875
363,62.5,33.4,3.9625
364,60.1,34.4,-0.1625
365,61.075,33.4,-0.925
366,58.6,16.1875,-4.075
367,59.85,34.8,1.825
368,62.5,12.0375,1.925
369,54.45,33.4,2.5875
370,58.0375,20.675,-1.1375
371,56.5,19.1375,1.95
372,60.3625,34.2,2.5375
373,61.075,33.4,0.9625
374,61.175,33.2,4.0125
375,58.6,17.0625,-1.15
376,61.175,33.2,3.8125
377,58.6,20.7375,1.975
378,62.5,18.4,-0.3
379,61.075,33.8,1.525
380,62.5,18.4625,-0.2875
381,58.3,16.2625,-0.3625
382,59.75,33.6,5.4375
383,55.8,16.925,-1.125
384,60.25,23.4125,0.4375
385,61.075,33.6,2.4875
386,62.5,32.8,-0.2625
387,58.6,21.075,1.9
388,62.5,34.0,5.2375
389,61.025,14.3125,-3.3125
390,60.1,34.2,2.6375
391,60.7,31.725,2.2875
392,58.425,34.4,3.1
393,61.075,33.8,3.8125
394,62.5,33.6,1.875
395,61.175,35.4,2.3875
396,61.175,34.0,1.5125
397,61.075,34.2,1.1625
398,60.7,34.0,1.3125
399,61.175,33.4,1.675
400,61.075,33.4,4.2125
401,55.4625,32.125,4.0125
402,62.5,17.2625,0.375
403,61.175,34.2,3.2
404,62.5,22.2125,0.4
405,61.025,15.8625,0.4125
406,61.0,16.525,-0.3375
407,59.5,19.6,1.3
408,62.5,33.8,3.7625
409,60.7,34.4,4.375
410,62.5,30.525,1.925
411,60.1,33.8,2.175
412,62.5,35.2,-0.975
413,56.8,25.3625,-3.325
414,61.025,25.2875,1.225
415,62.5,35.6,3.1
416,58.3,22.95,-1.7
417,59.85,34.0,4.575
418,61.025,19.9375,2.675
419,60.7,34.8,3.2
420,61.025,14.3125,0.3875
421,59.55,15.85,-1.0875
422,51.275,14.5875,-0.3875
423,58.8125,21.475,-1.075
424,55.775,31.125,0.5
425,60.7,34.8,3.25
426,62.5,17.2625,1.2625
427,60.7,33.0,2.075
428,61.075,33.4,4.425
429,56.0625,32.4,2.125
430,58.525,33.2,2.5375
431,62.5,23.425,0.3875
432,61.175,33.6,1.625
433,60.1,33.6,1.825
434,62.5,32.325,2.4375
435,61.075,35.0,3.6125
436,62.5,35.0,3.05
437,57.2,34.8,5.1875
438,62.5,19.275,-0.325
439,62.5,34.8,1.0625
440,55.3,15.05,1.3125
441,60.25,25.625,1.2875
442,62.5,33.6,4.575
443,62.5,32.8,2.6375
444,62.5,34.6,-0.925
445,61.075,34.0,1.925
446,59.55,18.8,-0.1875
447,59.1875,33.8,0.1375
448,62.5,32.8,3.2
449,62.5,15.1125,-1.725
450,62.5,20.3375,4.175
451,56.725,33.8,2.4375
452,61.075,33.0,1.3125
453,62.5,33.6,2.4375
454,58.525,33.4,1.525
455,62.5,15.45,1.15
456,58.3,18.125,0.4625
457,62.5,32.2,1.775
458,57.275,13.85,-1.05
459,62.5,17.2625,1.175
460,58.775,33.6,3.0
461,62.5,14.3125,-1.0375
462,60.2875,18.9375,-0.9
463,60.2875,23.6875,1.1875
464,61.025,16.325,-0.325
465,58.6,17.325,-2.525
466,57.25,13.5125,2.675
467,60.1,33.0,2.6375
468,62.5,25.5625,1.175
469,60.2875,14.9875,1.925
470,62.5,15.925,-1.025
471,62.5,23.2875,1.1375
472,61.075,31.125,4.775
473,62.5,13.85,-1.85
474,61.175,33.0,2.075
475,61.075,34.6,2.5875
476,59.75,33.4,3.1
477,61.075,33.0,4.0625
478,58.6,17.325,4.1875
479,62.5,33.4,3.4
480,62.5,33.2,3.35
481,58.1125,32.125,5.95
482,61.075,34.0,2.5375
483,58.75,19.6,2.6125
484,61.025,13.9125,-0.3
485,61.175,31.8,3.25
486,58.3,15.85,-1.725
487,61.175,32.4,1.675
488,60.7,35.4,2.225
489,58.6,21.875,0.4125
490,59.85,32.8,3.9125
491,61.075,32.725,2.6375
492,59.65,30.325,2.4875
493,60.2875,22.2125,0.4875
494,59.5375,25.3,-0.2625
495,59.75,34.0,1.1125
496,61.0,10.8375,1.125
497,56.4375,33.325,1.875
498,62.5,21.475,1.975
499,58.075,21.475,-0.3125
