,EEE
854,10.0
855,45.0
856,8.6875
857,29.6875
858,6.5625
859,8.6875
860,4.35
861,10.0
862,25.0
863,41.4
864,35.0
865,41.0
866,43.4
867,25.0
868,45.0
869,45.0
870,44.4
871,10.0
872,25.0
873,35.0
874,39.6
875,43.6
876,45.0
877,44.2
878,39.3125
879,7.8375
880,45.0
881,35.0
882,45.0
883,45.0
884,34.825
885,6.5625
886,42.2
887,10.0
888,9.75
889,35.0
890,35.0
891,26.6
892,25.0
893,10.0
894,35.0
895,45.0
896,36.0
897,39.3125
898,45.0
899,25.0
900,42.6
901,25.5625
902,18.7
903,45.0
904,45.0
905,40.8
906,35.0
907,40.8
908,44.2
909,35.0
910,25.0
911,42.1875
912,35.0
913,39.0
914,35.0
915,45.0
916,40.2
917,35.0
918,35.0
919,35.0
920,40.3875
921,33.0
922,45.0
923,41.5875
924,41.5875
925,25.575
926,35.0
927,29.775
928,43.4
929,38.175
930,36.6
931,21.025
932,22.7875
933,41.925
934,45.0
935,35.0
936,34.6
937,35.0
938,41.8
939,25.0
940,35.0
941,45.0
942,45.0
943,45.0
944,10.0
945,30.575
946,27.45
947,45.0
948,25.0
949,35.0
950,6.5625
951,14.9
952,30.6
953,42.2
954,36.0
955,45.0
956,6.675
957,10.0
958,30.0
959,37.5125
960,43.8
961,44.2
962,33.1
963,19.075
964,45.0
965,8.25
966,39.0
967,10.0
968,44.2
969,35.0
970,41.5
971,44.2
972,44.0
973,36.8875
974,40.45
975,35.0625
976,45.0
977,40.3125
978,10.0
979,7.8125
980,5.0875
981,39.1875
982,10.0
983,16.1875
984,41.5875
985,39.1875
986,45.0
987,31.25
988,43.0
989,6.5625
990,44.2
991,35.0
992,41.525
993,5.0875
994,43.8
995,45.0
996,22.85
997,29.4
998,45.0
999,35.0
1000,8.25
1001,17.1625
1002,4.0375
1003,11.625
1004,7.1875
1005,18.0125
1006,9.7
1007,7.1875
1008,10.0
1009,16.825
1010,5.325
1011,3.2125
1012,21.6875
1013,2.8125
1014,4.35
1015,0.5625
1016,6.5625
1017,8.0875
1018,4.675
1019,6.5625
1020,22.75
1021,2.7875
1022,21.25
1023,3.0875
1024,6.5625
1025,17.5625
1026,21.6875
1027,21.775
1028,1.5
1029,5.5
1030,20.825
1031,14.1
1032,7.1125
1033,7.75
1034,16.2625
1035,25.0
1036,6.25
1037,4.925
1038,25.0
1039,4.2875
1040,19.3
1041,8.6875
1042,6.0625
1043,2.8375
1044,5.9625
1045,3.325
1046,21.2375
1047,-0.2625
1048,10.0
1049,7.225
1050,20.1625
1051,6.25
1052,-0.25
1053,8.4375
1054,12.7625
1055,10.0
1056,17.7125
1057,3.875
1058,25.0
1059,4.3375
1060,8.4375
1061,7.1875
1062,18.0625
1063,6.45
1064,4.075
1065,20.575
1066,20.725
1067,8.3375
1068,7.175
1069,4.8
1070,2.825
1071,18.5875
1072,5.925
1073,3.875
1074,2.5625
1075,6.7
1076,1.9375
1077,7.1875
1078,1.2375
1079,7.4875
1080,6.25
1081,10.0
1082,10.0125
1083,19.4125
1084,22.15
1085,25.0
1086,2.6125
1087,4.8
1088,21.5375
1089,19.8125
1090,7.1875
1091,23.0125
1092,9.5875
1093,7.1875
1094,6.5625
1095,7.1875
1096,3.25
1097,1.825
1098,2.8
1099,0.625
1100,19.775
1101,6.5625
1102,13.275
1103,6.4125
1104,7.5375
1105,8.2
1106,19.7
1107,2.8125
1108,3.4375
1109,6.45
1110,4.8375
1111,21.4375
1112,4.65
1113,5.025
1114,4.15
1115,8.65
1116,5.35
1117,25.0
1118,23.525
1119,3.25
1120,25.0
1121,6.5375
1122,21.2875
1123,20.1625
1124,24.3375
1125,23.5
1126,1.0625
1127,7.975
1128,11.2375
1129,1.325
1130,24.1
1131,7.6125
1132,6.25
1133,25.0
1134,18.0375
1135,25.0
1136,23.5
1137,6.1
1138,6.45
1139,3.35
1140,17.5875
1141,5.0875
1142,5.5375
1143,10.0
1144,3.9625
1145,5.0625
1146,5.0625
1147,2.775
1148,6.5625
1149,6.025
1150,5.55
1151,3.6125
1152,-0.3875
1153,7.3
1154,23.3875
1155,7.625
1156,5.725
1157,20.575
1158,20.575
1159,1.3625
1160,6.5625
1161,21.9625
1162,17.1625
1163,5.35
1164,6.25
1165,16.45
1166,1.325
1167,5.5375
1168,20.575
1169,10.0
1170,7.6125
1171,17.05
1172,3.425
1173,6.9125
1174,6.0125
1175,8.4375
1176,2.5625
1177,4.5375
1178,25.0
1179,13.9375
1180,10.0
1181,25.0
1182,25.0
1183,4.35
1184,23.575
1185,20.575
1186,22.05
1187,19.0625
1188,2.9125
1189,6.2625
1190,3.8
1191,8.4375
1192,18.175
1193,2.775
1194,20.575
1195,25.0
1196,5.5375
1197,22.7875
1198,7.2
1199,25.0
1200,20.1125
1201,8.75
1202,4.825
1203,0.475
1204,5.0875
1205,6.1625
1206,5.0375
1207,17.05
1208,6.4625
1209,3.55
1210,5.0625
1211,6.4625
1212,7.1875
1213,4.35
1214,7.8125
1215,13.6
1216,5.7625
1217,11.1625
1218,10.6625
1219,3.2125
1220,6.3
1221,19.4125
1222,7.8125
1223,25.0
1224,23.2
1225,25.0
1226,11.0125
1227,6.5625
1228,8.5
1229,8.4375
1230,6.25
1231,8.4375
1232,25.0
1233,5.95
1234,5.5375
1235,8.4375
1236,6.0125
1237,4.3125
1238,18.3625
1239,5.2375
1240,25.0
1241,6.25
1242,1.1125
1243,20.5
1244,2.1125
1245,4.75
1246,2.0875
1247,0.5875
1248,25.0
1249,16.6
1250,18.175
1251,4.5625
1252,6.25
1253,8.4
1254,18.5875
1255,25.0
1256,18.7875
1257,6.9125
1258,22.8625
1259,6.45
1260,2.5875
1261,23.5
1262,22.7875
1263,7.8375
1264,7.325
1265,7.1875
1266,17.425
1267,5.0875
1268,6.5625
1269,17.1625
1270,5.0875
1271,18.075
1272,4.275
1273,2.5875
1274,5.0875
1275,6.5625
1276,8.4375
1277,6.5625
1278,1.35
1279,1.475
1280,22.8625
1281,3.3
1282,13.9
1283,2.475
1284,2.575
1285,7.8125
1286,2.8
1287,7.1875
1288,7.1875
1289,21.025
1290,6.25
1291,6.25
1292,6.5625
1293,18.7375
1294,13.9
1295,25.0
1296,7.1875
1297,6.5625
1298,5.0
1299,14.9125
1300,3.925
1301,5.0875
1302,4.8
1303,8.4375
1304,21.25
1305,6.5375
1306,1.65
1307,9.25
1308,25.0
1309,6.9625
1310,15.175
1311,25.0
1312,21.6875
1313,18.5
1314,19.6375
1315,24.1
1316,20.1625
1317,7.375
1318,2.0625
1319,6.9125
1320,-1.9625
1321,16.075
1322,17.5375
1323,6.45
1324,18.3
1325,6.15
1326,21.7
1327,4.3375
1328,3.0625
1329,25.0
1330,6.45
1331,10.0
1332,19.3
1333,8.4375
1334,4.1
1335,21.3125
1336,5.25
1337,7.1875
1338,18.25
1339,25.0
1340,4.2125
1341,18.075
1342,17.5
1343,10.0
1344,7.9
1345,6.5625
1346,6.0
1347,3.15
1348,7.975
1349,13.8375
1350,5.75
1351,10.0
1352,13.075
1353,5.35
1354,7.3
1355,6.7
1356,5.125
1357,6.5625
1358,4.0375
1359,10.0
1360,10.0
1361,5.55
1362,15.275
1363,7.1875
1364,5.1
1365,10.525
1366,20.5375
1367,12.775
1368,19.1
1369,6.25
1370,5.5
1371,4.8
1372,7.1875
1373,23.3875
1374,4.275
1375,7.1875
1376,7.1875
1377,16.825
1378,6.5625
1379,6.25
1380,4.75
1381,25.0
1382,24.1
1383,6.5625
1384,19.7
1385,-0.2
1386,0.3375
1387,7.8125
1388,19.0375
1389,5.05
1390,7.3875
1391,7.1
1392,25.0
1393,10.0
1394,4.8
1395,8.4375
1396,9.6125
1397,5.5375
1398,8.6875
1399,5.0875
1400,5.825
1401,1.15
1402,8.6875
1403,6.1
1404,16.05
1405,10.0
1406,25.0
1407,8.8
1408,7.1875
1409,21.4375
1410,3.8125
1411,3.45
1412,25.0
1413,20.0
1414,16.8375
1415,20.575
1416,4.175
1417,5.3875
1418,10.0
1419,17.45
1420,2.825
1421,3.0
1422,5.8375
1423,6.25
1424,4.4125
1425,21.775
1426,8.2875
1427,5.575
1428,9.1125
1429,11.525
1430,20.325
1431,2.6875
1432,8.6875
1433,17.6
1434,25.0
1435,9.6375
1436,6.9125
1437,3.3375
1438,5.5375
1439,5.525
1440,5.0875
1441,8.4375
1442,11.2
1443,8.4375
1444,17.625
1445,22.3125
1446,7.1875
1447,8.4375
1448,20.775
1449,25.0
1450,25.0
1451,21.25
1452,4.625
1453,25.0
1454,25.0
1455,13.125
1456,4.4125
1457,12.4
1458,18.7375
1459,4.8375
1460,11.0875
1461,8.4375
1462,3.6125
1463,8.65
1464,7.1875
1465,6.25
1466,3.325
1467,4.8125
1468,5.0875
1469,20.0
1470,4.75
1471,18.875
1472,8.4375
1473,4.8125
1474,6.25
1475,5.0875
1476,24.25
1477,25.0
1478,21.25
1479,25.0
1480,15.3
1481,20.575
1482,4.3125
1483,22.9
1484,-1.825
1485,10.0
1486,0.4
1487,5.825
1488,20.725
1489,23.5
1490,6.5625
1491,4.6875
1492,7.8125
1493,5.775
1494,6.9125
1495,4.925
1496,3.5875
1497,20.8625
1498,6.5625
1499,23.0125
