,CoopPunishOpp,BullyOpp,BullyPunishOpp
0,-4,50,50
1,-6,50,50
2,-4,50,50
3,50,50,50
4,4,50,50
5,50,50,50
6,-2,50,50
7,50,50,50
8,50,50,50
9,-2,50,50
10,-6,50,50
11,-8,50,50
12,-6,50,50
13,-4,50,50
14,50,50,50
15,-10,50,50
16,50,50,50
17,4,50,50
18,-6,50,50
19,50,50,50
20,-6,50,50
21,-6,50,50
22,50,50,50
23,50,50,50
24,2,50,50
25,50,50,50
26,0,50,50
27,50,50,50
28,-6,50,50
29,-6,50,50
30,50,50,50
31,-6,50,50
32,-4,50,50
33,50,50,50
34,-6,50,50
35,2,50,50
36,50,50,50
37,0,50,50
38,-8,50,50
39,50,50,50
40,-4,50,50
41,-4,50,50
42,50,50,50
43,50,50,50
44,-10,50,50
45,-10,50,50
46,-6,50,50
47,0,50,50
48,50,50,50
49,-6,50,50
50,-4,50,50
51,50,50,50
52,-6,50,50
53,2,50,50
54,50,50,50
55,-6,50,50
56,-4,50,50
57,-10,50,50
58,0,50,50
59,50,50,50
60,-6,50,50
61,-4,50,50
62,-4,50,50
63,2,50,50
64,50,50,50
65,50,50,50
66,0,50,50
67,-4,50,50
68,-2,50,50
69,50,50,50
70,-8,50,50
71,50,50,50
72,-6,50,50
73,50,50,50
74,-6,50,50
75,0,50,50
76,50,50,50
77,50,50,50
78,50,50,50
79,50,50,50
80,50,50,50
81,-4,50,50
82,50,50,50
83,50,50,50
84,50,50,50
85,50,50,50
86,50,50,50
87,50,50,50
88,-10,50,50
89,0,50,50
90,50,50,50
91,50,50,50
92,-6,50,50
93,50,50,50
94,-6,50,50
95,-6,50,50
96,-4,50,50
97,-6,50,50
98,50,50,50
99,50,50,50
100,50,50,50
101,50,50,50
102,50,50,50
103,-2,50,50
104,0,50,50
105,4,50,50
106,-6,50,50
107,-12,50,50
108,-4,50,50
109,-8,50,50
110,4,50,50
111,50,50,50
112,50,50,50
113,50,50,50
114,-12,50,50
115,0,50,50
116,-2,50,50
117,50,50,50
118,50,50,50
119,50,50,50
120,-4,50,50
121,-8,50,50
122,50,50,50
123,-4,50,50
124,50,50,50
125,50,50,50
126,50,50,50
127,-6,50,50
128,12,50,50
129,-4,50,50
130,50,50,50
131,-4,50,50
132,-10,50,50
133,2,50,50
134,-6,50,50
135,-8,50,50
136,-4,50,50
137,50,50,50
138,4,50,50
139,-4,50,50
140,50,50,50
141,-8,50,50
142,50,50,50
143,-10,50,50
144,-2,50,50
145,-4,50,50
146,50,50,50
147,50,50,50
148,0,50,50
149,-6,50,50
150,-6,50,50
151,-6,50,50
152,6,50,50
153,2,50,50
154,50,50,50
155,50,50,50
156,50,50,50
157,50,50,50
158,-6,50,50
159,50,50,50
160,50,50,50
161,-6,50,50
162,50,50,50
163,50,50,50
164,-6,50,50
165,-12,50,50
166,-4,50,50
167,50,50,50
168,-4,50,50
169,50,50,50
170,50,50,50
171,50,50,50
172,50,50,50
173,-2,50,50
174,-4,50,50
175,-4,50,50
176,50,50,50
177,-8,50,50
178,-6,50,50
179,-6,50,50
180,-2,50,50
181,50,50,50
182,-4,50,50
183,50,50,50
184,-4,50,50
185,2,50,50
186,-4,50,50
187,50,50,50
188,-6,50,50
189,-6,50,50
190,50,50,50
191,0,50,50
192,50,50,50
193,50,50,50
194,-2,50,50
195,-4,50,50
196,4,50,50
197,50,50,50
198,4,50,50
199,-4,50,50
200,-8,50,50
201,50,50,50
202,50,50,50
203,50,50,50
204,-2,50,50
205,-6,50,50
206,50,50,50
207,50,50,50
208,50,50,50
209,-4,50,50
210,50,50,50
211,-6,50,50
212,50,50,50
213,50,50,50
214,-10,50,50
215,-4,50,50
216,50,50,50
217,-8,50,50
218,2,50,50
219,50,50,50
220,50,50,50
221,-8,50,50
222,-2,50,50
223,-6,50,50
224,50,50,50
225,0,50,50
226,2,50,50
227,-6,50,50
228,-4,50,50
229,-6,50,50
230,-6,50,50
231,50,50,50
232,0,50,50
233,0,50,50
234,50,50,50
235,-6,50,50
236,50,50,50
237,-8,50,50
238,50,50,50
239,-10,50,50
240,0,50,50
241,-4,50,50
242,50,50,50
243,50,50,50
244,-10,50,50
245,50,50,50
246,50,50,50
247,-6,50,50
248,-2,50,50
249,0,50,50
250,-4,50,50
251,-6,50,50
252,50,50,50
253,50,50,50
254,-6,50,50
255,2,50,50
256,50,50,50
257,-6,50,50
258,50,50,50
259,50,50,50
260,50,50,50
261,12,50,50
262,50,50,50
263,0,50,50
264,50,50,50
265,-6,50,50
266,2,50,50
267,50,50,50
268,50,50,50
269,-4,50,50
270,-2,50,50
271,50,50,50
272,50,50,50
273,-2,50,50
274,50,50,50
275,-8,50,50
276,50,50,50
277,-2,50,50
278,-6,50,50
279,0,50,50
280,4,50,50
281,2,50,50
282,50,50,50
283,2,50,50
284,0,50,50
285,50,50,50
286,-6,50,50
287,-6,50,50
288,-4,50,50
289,0,50,50
290,50,50,50
291,-2,50,50
292,50,50,50
293,-2,50,50
294,50,50,50
295,-6,50,50
296,50,50,50
297,50,50,50
298,-2,50,50
299,50,50,50
300,50,50,50
301,50,50,50
302,50,50,50
303,50,50,50
304,50,50,50
305,-4,50,50
306,50,50,50
307,-6,50,50
308,50,50,50
309,50,50,50
310,50,50,50
311,2,50,50
312,50,50,50
313,50,50,50
314,-6,50,50
315,-4,50,50
316,50,50,50
317,50,50,50
318,-2,50,50
319,50,50,50
320,50,50,50
321,4,50,50
322,-4,50,50
323,50,50,50
324,50,50,50
325,-8,50,50
326,50,50,50
327,-6,50,50
328,50,50,50
329,-4,50,50
330,50,50,50
331,-4,50,50
332,50,50,50
333,50,50,50
334,2,50,50
335,-4,50,50
336,50,50,50
337,50,50,50
338,50,50,50
339,-4,50,50
340,-4,50,50
341,50,50,50
342,-8,50,50
343,50,50,50
344,-8,50,50
345,-6,50,50
346,-4,50,50
347,50,50,50
348,50,50,50
349,50,50,50
350,50,50,50
351,-6,50,50
352,-6,50,50
353,0,50,50
354,-8,50,50
355,50,50,50
356,50,50,50
357,-6,50,50
358,-6,50,50
359,-8,50,50
360,50,50,50
361,50,50,50
362,2,50,50
363,-2,50,50
364,50,50,50
365,50,50,50
366,50,50,50
367,-6,50,50
368,50,50,50
369,50,50,50
370,50,50,50
371,50,50,50
372,-6,50,50
373,2,50,50
374,50,50,50
375,50,50,50
376,-6,50,50
377,50,50,50
378,-6,50,50
379,50,50,50
380,2,50,50
381,50,50,50
382,50,50,50
383,-4,50,50
384,50,50,50
385,-4,50,50
386,-4,50,50
387,-6,50,50
388,50,50,50
389,0,50,50
390,-8,50,50
391,-6,50,50
392,50,50,50
393,2,50,50
394,50,50,50
395,-2,50,50
396,50,50,50
397,0,50,50
398,50,50,50
399,-6,50,50
400,50,50,50
401,-4,50,50
402,50,50,50
403,-8,50,50
404,50,50,50
405,-6,50,50
406,-4,50,50
407,-2,50,50
408,50,50,50
409,0,50,50
410,50,50,50
411,-4,50,50
412,50,50,50
413,2,50,50
414,-2,50,50
415,-8,50,50
416,2,50,50
417,50,50,50
418,-6,50,50
419,50,50,50
420,-6,50,50
421,50,50,50
422,50,50,50
423,50,50,50
424,2,50,50
425,-6,50,50
426,-8,50,50
427,50,50,50
