,Unnamed: 0,Rewards,Agent
0,0,-8,Algaater
1,1,8,Algaater
2,0,4,BBL
3,1,-4,BBL
4,2,2,BBL
5,3,-2,BBL
6,4,6,BBL
7,5,-6,BBL
8,6,-2,BBL
9,7,2,BBL
10,8,6,BBL
11,9,-6,BBL
12,10,-8,BBL
13,11,8,BBL
14,12,0,BBL
15,13,0,BBL
16,14,-4,BBL
17,15,4,BBL
18,16,2,BBL
19,17,-2,BBL
20,18,6,BBL
21,19,-6,BBL
22,0,-10,EEE
23,1,10,EEE
24,2,0,EEE
25,3,0,EEE
26,4,-4,EEE
27,5,4,EEE
28,6,12,EEE
29,7,-12,EEE
30,8,4,EEE
31,9,-4,EEE
32,10,-8,EEE
33,11,8,EEE
34,12,4,EEE
35,13,-4,EEE
36,14,2,EEE
37,15,-2,EEE
38,16,2,EEE
39,17,-2,EEE
40,18,-10,EEE
41,19,10,EEE
42,20,-2,EEE
43,21,2,EEE
44,22,0,EEE
45,23,0,EEE
46,24,4,EEE
47,25,-4,EEE
48,26,-2,EEE
49,27,2,EEE
50,28,6,EEE
51,29,-6,EEE
52,30,-18,EEE
53,31,18,EEE
54,32,-2,EEE
55,33,2,EEE
56,34,-12,EEE
57,35,12,EEE
58,36,22,EEE
59,37,-22,EEE
60,38,-6,EEE
61,39,6,EEE
62,40,-2,EEE
63,41,2,EEE
64,42,-2,EEE
65,43,2,EEE
66,44,-8,EEE
67,45,8,EEE
68,46,-4,EEE
69,47,4,EEE
70,48,-20,EEE
71,49,20,EEE
72,50,-2,EEE
73,51,2,EEE
74,52,16,EEE
75,53,-16,EEE
76,54,2,EEE
77,55,-2,EEE
78,56,-6,EEE
79,57,6,EEE
80,58,20,EEE
81,59,-20,EEE
82,60,-8,EEE
83,61,8,EEE
84,62,8,EEE
85,63,-8,EEE
86,64,10,EEE
87,65,-10,EEE
88,66,-2,EEE
89,67,2,EEE
90,68,-2,EEE
91,69,2,EEE
92,70,-6,EEE
93,71,6,EEE
94,72,10,EEE
95,73,-10,EEE
96,74,0,EEE
97,75,0,EEE
98,76,2,EEE
99,77,-2,EEE
100,78,4,EEE
101,79,-4,EEE
102,80,-4,EEE
103,81,4,EEE
104,82,-16,EEE
105,83,16,EEE
106,84,12,EEE
107,85,-12,EEE
108,86,-4,EEE
109,87,4,EEE
110,88,-20,EEE
111,89,20,EEE
112,90,22,EEE
113,91,-22,EEE
114,92,10,EEE
115,93,-10,EEE
116,94,0,EEE
117,95,0,EEE
118,96,4,EEE
119,97,-4,EEE
120,98,12,EEE
121,99,-12,EEE
122,0,-18,S++
123,1,18,S++
124,2,-50,S++
125,3,50,S++
126,4,4,S++
127,5,-4,S++
128,6,-50,S++
129,7,50,S++
130,8,8,S++
131,9,-8,S++
132,10,50,S++
133,11,-50,S++
134,12,-34,S++
135,13,34,S++
136,14,-50,S++
137,15,50,S++
138,16,34,S++
139,17,-34,S++
140,18,34,S++
141,19,-34,S++
142,20,-50,S++
143,21,50,S++
144,22,-50,S++
145,23,50,S++
146,24,50,S++
147,25,-50,S++
148,26,4,S++
149,27,-4,S++
150,28,50,S++
151,29,-50,S++
152,30,-4,S++
153,31,4,S++
154,32,50,S++
155,33,-50,S++
156,34,50,S++
157,35,-50,S++
158,36,-4,S++
159,37,4,S++
160,38,-50,S++
161,39,50,S++
162,40,-26,S++
163,41,26,S++
164,42,-50,S++
165,43,50,S++
166,44,10,S++
167,45,-10,S++
168,46,50,S++
169,47,-50,S++
170,48,-4,S++
171,49,4,S++
172,50,14,S++
173,51,-14,S++
174,52,50,S++
175,53,-50,S++
176,54,44,S++
177,55,-44,S++
178,56,-32,S++
179,57,32,S++
180,58,6,S++
181,59,-6,S++
182,60,-50,S++
183,61,50,S++
184,62,-50,S++
185,63,50,S++
186,64,46,S++
187,65,-46,S++
188,66,-2,S++
189,67,2,S++
190,68,50,S++
191,69,-50,S++
192,70,36,S++
193,71,-36,S++
194,72,12,S++
195,73,-12,S++
196,74,-6,S++
197,75,6,S++
198,76,-22,S++
199,77,22,S++
200,78,-50,S++
201,79,50,S++
202,80,-50,S++
203,81,50,S++
204,82,-50,S++
205,83,50,S++
206,84,-50,S++
207,85,50,S++
208,86,-50,S++
209,87,50,S++
210,88,-16,S++
211,89,16,S++
212,90,50,S++
213,91,-50,S++
214,92,-50,S++
215,93,50,S++
216,94,-40,S++
217,95,40,S++
218,96,-50,S++
219,97,50,S++
220,98,40,S++
221,99,-40,S++
