,Unnamed: 0,Rewards,Agent
102,32,3.75,BBL
103,33,-2.5,BBL
104,34,3.0,BBL
105,35,4.5,BBL
106,36,-1.5,BBL
107,37,-15.0,BBL
108,38,8.25,BBL
109,39,3.0,BBL
110,40,6.75,BBL
111,41,-0.5,BBL
112,42,49.75,BBL
113,43,54.5,BBL
114,44,-2.75,BBL
115,45,4.75,BBL
116,46,0.0,BBL
117,47,10.0,BBL
118,48,48.0,BBL
119,49,47.75,BBL
120,50,-12.0,BBL
121,51,0.0,BBL
122,52,54.0,BBL
123,53,53.0,BBL
124,54,-7.5,BBL
125,55,-7.75,BBL
126,56,-41.75,BBL
127,57,-21.5,BBL
128,58,52.0,BBL
129,59,51.0,BBL
130,60,1.75,BBL
131,61,3.0,BBL
132,62,50.25,BBL
133,63,48.5,BBL
134,64,3.25,BBL
135,65,1.5,BBL
136,66,-0.75,BBL
137,67,2.75,BBL
138,68,49.5,BBL
139,69,51.0,BBL
140,0,-3.0,EEE
141,1,5.5,EEE
142,2,21.25,EEE
143,3,22.75,EEE
144,4,4.5,EEE
145,5,-22.25,EEE
146,6,-10.0,EEE
147,7,55.75,EEE
148,8,50.75,EEE
149,9,-10.5,EEE
150,10,45.75,EEE
151,11,24.75,EEE
152,12,6.0,EEE
153,13,48.0,EEE
154,14,47.5,EEE
155,15,49.75,EEE
156,16,41.0,EEE
157,17,46.25,EEE
158,18,32.0,EEE
159,19,46.5,EEE
160,20,35.75,EEE
161,21,38.25,EEE
162,22,54.5,EEE
163,23,25.5,EEE
164,24,43.5,EEE
165,25,48.5,EEE
166,26,49.75,EEE
167,27,53.25,EEE
168,28,38.25,EEE
169,29,49.25,EEE
170,30,3.25,EEE
171,31,1.5,EEE
172,32,8.25,EEE
173,33,-1.75,EEE
174,34,-0.25,EEE
175,35,-4.75,EEE
176,36,-6.0,EEE
177,37,5.0,EEE
178,38,-1.75,EEE
179,39,-11.75,EEE
180,40,-1.5,EEE
181,41,3.5,EEE
182,42,27.5,EEE
183,43,42.5,EEE
184,44,14.75,EEE
185,45,1.0,EEE
186,46,-4.0,EEE
187,47,34.0,EEE
188,48,48.75,EEE
189,49,5.5,EEE
190,50,19.5,EEE
191,51,14.75,EEE
192,52,44.0,EEE
193,53,24.75,EEE
194,54,42.75,EEE
195,55,26.0,EEE
196,56,-2.0,EEE
197,57,39.25,EEE
198,58,34.75,EEE
199,59,10.5,EEE
200,60,7.75,EEE
201,61,0.25,EEE
202,62,5.5,EEE
203,63,33.75,EEE
204,64,7.75,EEE
205,65,7.0,EEE
206,66,-2.75,EEE
207,67,18.0,EEE
208,68,5.75,EEE
209,69,18.25,EEE
210,0,-26.0,S++
211,1,-20.75,S++
212,2,-6.0,S++
213,3,-17.75,S++
214,4,8.25,S++
215,5,-9.5,S++
216,6,-15.75,S++
217,7,36.75,S++
218,8,-21.25,S++
219,9,-9.5,S++
220,10,10.75,S++
221,11,15.0,S++
222,12,34.5,S++
223,13,40.75,S++
224,14,16.25,S++
225,15,15.5,S++
226,16,30.5,S++
227,17,-48.75,S++
228,18,-47.5,S++
229,19,31.0,S++
230,20,18.0,S++
231,21,33.0,S++
232,22,27.5,S++
233,23,-28.75,S++
234,24,11.0,S++
235,25,47.25,S++
236,26,-29.0,S++
237,27,41.25,S++
238,28,-29.25,S++
239,29,4.0,S++
240,30,-16.75,S++
241,31,4.25,S++
242,32,11.5,S++
243,33,-2.75,S++
244,34,-10.25,S++
245,35,3.5,S++
246,36,0.25,S++
247,37,-3.75,S++
248,38,10.75,S++
249,39,-3.5,S++
250,40,-4.0,S++
251,41,-5.75,S++
252,42,2.75,S++
253,43,4.5,S++
254,44,14.75,S++
255,45,10.75,S++
256,46,-33.75,S++
257,47,21.75,S++
258,48,-49.75,S++
259,49,-26.0,S++
260,50,6.75,S++
261,51,-5.5,S++
262,52,-13.25,S++
263,53,-11.25,S++
264,54,-7.25,S++
265,55,-15.25,S++
266,56,6.0,S++
267,57,-48.0,S++
268,58,2.75,S++
269,59,-15.25,S++
270,60,0.5,S++
271,61,-41.25,S++
272,62,13.0,S++
273,63,1.0,S++
274,64,-33.5,S++
275,65,-8.75,S++
276,66,-15.0,S++
277,67,30.75,S++
278,68,-13.75,S++
279,69,24.25,S++
