,Unnamed: 0,Rewards,Agent
0,0,27.0,Algaater
1,1,-4.5,Algaater
2,2,7.0,Algaater
3,3,-3.5,Algaater
4,4,16.0,Algaater
5,5,24.0,Algaater
6,6,-63.5,Algaater
7,7,10.0,Algaater
8,8,2.0,Algaater
9,9,-62.0,Algaater
10,10,-114.5,Algaater
11,11,-140.0,Algaater
12,12,-143.0,Algaater
13,13,-97.0,Algaater
14,14,-132.0,Algaater
15,15,-133.5,Algaater
16,16,-101.5,Algaater
17,17,-111.0,Algaater
18,18,-111.0,Algaater
19,19,-107.5,Algaater
20,20,-125.5,Algaater
21,21,-97.5,Algaater
22,22,-139.0,Algaater
23,23,-111.0,Algaater
24,24,-106.5,Algaater
25,25,-126.5,Algaater
26,26,-127.5,Algaater
27,27,-111.0,Algaater
28,28,-110.5,Algaater
29,29,-111.0,Algaater
30,30,-46.5,Algaater
31,31,-13.5,Algaater
32,32,-9.5,Algaater
33,33,-12.5,Algaater
34,34,-8.0,Algaater
35,35,-29.5,Algaater
36,36,-33.0,Algaater
37,37,1.5,Algaater
38,38,-41.0,Algaater
39,39,-21.0,Algaater
40,40,-115.0,Algaater
41,41,-109.5,Algaater
42,42,-87.0,Algaater
43,43,-103.0,Algaater
44,44,-109.5,Algaater
45,45,-95.5,Algaater
46,46,-99.0,Algaater
47,47,-123.5,Algaater
48,48,-113.0,Algaater
49,49,-107.5,Algaater
50,50,-13.5,Algaater
51,51,-23.5,Algaater
52,52,-18.0,Algaater
53,53,-6.5,Algaater
54,54,4.5,Algaater
55,55,-38.5,Algaater
56,56,7.0,Algaater
57,57,12.0,Algaater
58,58,-29.0,Algaater
59,59,1.5,Algaater
60,60,-58.5,Algaater
61,61,-53.0,Algaater
62,62,-52.0,Algaater
63,63,-53.0,Algaater
64,64,-82.0,Algaater
65,65,-45.0,Algaater
66,66,-57.0,Algaater
67,67,-59.0,Algaater
68,68,-80.5,Algaater
69,69,-88.0,Algaater
70,0,-94.0,BBL
71,1,-108.0,BBL
72,2,-92.0,BBL
73,3,-102.5,BBL
74,4,-105.0,BBL
75,5,-85.0,BBL
76,6,-93.5,BBL
77,7,-92.5,BBL
78,8,-99.0,BBL
79,9,-100.0,BBL
80,10,-54.0,BBL
81,11,-60.5,BBL
82,12,-66.5,BBL
83,13,-46.5,BBL
84,14,-56.0,BBL
85,15,-58.0,BBL
86,16,-54.5,BBL
87,17,-56.0,BBL
88,18,-50.0,BBL
89,19,-65.5,BBL
90,20,-62.0,BBL
91,21,-56.5,BBL
92,22,-46.0,BBL
93,23,-53.5,BBL
94,24,-55.5,BBL
95,25,-53.5,BBL
96,26,-52.5,BBL
97,27,-57.5,BBL
98,28,-58.5,BBL
99,29,-53.0,BBL
100,30,-30.5,BBL
101,31,-18.0,BBL
102,32,28.5,BBL
103,33,-51.5,BBL
104,34,-33.5,BBL
105,35,-6.5,BBL
106,36,-3.0,BBL
107,37,-76.0,BBL
108,38,-55.0,BBL
109,39,-66.0,BBL
110,40,-48.0,BBL
111,41,-52.5,BBL
112,42,-46.5,BBL
113,43,-57.0,BBL
114,44,-47.0,BBL
115,45,-57.5,BBL
116,46,-56.5,BBL
117,47,-53.5,BBL
118,48,-54.0,BBL
119,49,-58.5,BBL
120,50,-77.0,BBL
121,51,-37.0,BBL
122,52,-85.0,BBL
123,53,-71.5,BBL
124,54,-67.0,BBL
125,55,-75.0,BBL
126,56,-60.5,BBL
127,57,-74.0,BBL
128,58,-67.5,BBL
129,59,-43.0,BBL
130,60,-77.0,BBL
131,61,-82.5,BBL
132,62,-81.5,BBL
133,63,-84.0,BBL
134,64,-86.5,BBL
135,65,-77.0,BBL
136,66,-87.5,BBL
137,67,-83.0,BBL
138,68,-81.5,BBL
139,69,-87.0,BBL
140,0,15.5,EEE
141,1,-58.0,EEE
142,2,-108.0,EEE
143,3,-23.5,EEE
144,4,-65.0,EEE
145,5,-39.0,EEE
146,6,-64.5,EEE
147,7,-28.5,EEE
148,8,-46.5,EEE
149,9,16.0,EEE
150,10,-112.5,EEE
151,11,-137.5,EEE
152,12,-147.0,EEE
153,13,-150.0,EEE
154,14,-122.0,EEE
155,15,-145.5,EEE
156,16,-127.0,EEE
157,17,-147.5,EEE
158,18,-142.5,EEE
159,19,-159.5,EEE
160,20,-130.5,EEE
161,21,-115.5,EEE
