,BBL
0,92
1,107
2,125
3,107
4,111
5,111
6,120
7,112
8,109
9,113
10,-49
11,-54
12,-41
13,-54
14,-53
15,-48
16,-77
17,-63
18,-50
19,-39
20,-58
21,-64
22,-56
23,-54
24,-62
25,-59
26,-53
27,-55
28,-63
29,-58
30,143
31,137
32,23
33,57
34,75
35,71
36,66
37,93
38,93
39,53
40,115
41,236
42,200
43,253
44,128
45,136
46,152
47,242
48,145
49,244
50,177
51,140
52,165
53,180
54,123
55,149
56,197
57,156
58,185
59,170
60,75
61,71
62,74
63,73
64,80
65,81
66,75
67,83
68,76
69,70
