,EEE
0,87
1,92
2,96
3,48
4,105
5,90
6,104
7,99
8,100
9,85
10,-65
11,-65
12,-78
13,-88
14,-85
15,-77
16,-89
17,-78
18,-69
19,-76
20,-65
21,-78
22,-83
23,-69
24,-85
25,-69
26,-75
27,-74
28,-78
29,-94
30,104
31,98
32,99
33,74
34,73
35,10
36,106
37,102
38,83
39,41
40,220
41,202
42,229
43,207
44,194
45,247
46,190
47,161
48,209
49,122
50,171
51,210
52,191
53,100
54,182
55,150
56,108
57,191
58,155
59,161
60,79
61,91
62,4
63,43
64,18
65,-7
66,76
67,7
68,19
69,110
