,Algaater
0,93
1,91
2,92
3,106
4,100
5,99
6,114
7,120
8,88
9,82
10,-84
11,-107
12,-92
13,-91
14,-79
15,-81
16,-72
17,-105
18,-97
19,-87
20,-79
21,-91
22,-84
23,-103
24,-91
25,-77
26,-101
27,-105
28,-91
29,-100
30,28
31,34
32,60
33,88
34,32
35,129
36,34
37,22
38,44
39,34
40,50
41,71
42,108
43,212
44,45
45,34
46,144
47,75
48,62
49,44
50,89
51,167
52,162
53,178
54,123
55,187
56,102
57,95
58,122
59,121
60,77
61,82
62,88
63,75
64,80
65,65
66,77
67,78
68,84
69,71
