,S++
0,92
1,100
2,106
3,118
4,95
5,114
6,90
7,102
8,106
9,81
10,-49
11,-117
12,-160
13,-169
14,-85
15,-83
16,-52
17,-139
18,-91
19,-118
20,-155
21,-102
22,-84
23,-132
24,-95
25,-101
26,-102
27,-114
28,-81
29,-97
30,29
31,158
32,45
33,93
34,107
35,23
36,124
37,70
38,96
39,51
40,222
41,170
42,235
43,245
44,92
45,261
46,135
47,196
48,232
49,219
50,128
51,155
52,134
53,187
54,118
55,199
56,205
57,221
58,143
59,191
60,81
61,69
62,92
63,66
64,72
65,79
66,78
67,83
68,63
69,63
