,CoopPunishOpp,BullyOpp,BullyPunishOpp
152,100,98,98
153,100,98,98
154,100,98,98
155,100,98,98
156,100,98,98
157,100,98,98
158,100,98,98
159,100,98,98
160,100,98,98
161,100,98,98
162,100,98,98
163,100,98,98
164,100,98,98
165,100,98,98
166,100,98,98
167,100,98,98
168,100,98,98
169,100,98,98
170,100,98,98
171,100,98,98
172,100,98,98
173,100,98,98
174,100,98,98
175,100,98,98
176,100,98,98
177,100,98,98
178,100,98,98
179,100,98,98
180,100,98,98
181,100,98,98
182,100,98,98
183,100,98,98
184,100,98,98
185,100,98,98
186,100,98,98
187,100,98,98
188,100,98,98
189,100,98,98
190,100,98,98
191,100,98,98
192,100,98,98
193,100,98,98
194,100,98,98
195,100,98,98
196,100,98,98
197,100,98,98
198,100,98,98
199,100,98,98
200,100,98,98
201,100,98,98
202,100,98,98
203,100,98,98
204,100,98,98
205,100,98,98
206,100,98,98
207,100,98,98
208,100,98,98
209,100,98,98
210,100,98,98
211,100,98,98
212,100,98,98
213,100,98,98
214,100,98,98
215,100,98,98
216,100,98,98
217,100,98,98
218,100,98,98
219,100,98,98
220,100,98,98
221,100,98,98
222,100,98,98
223,100,98,98
224,100,98,98
225,100,98,98
226,100,98,98
227,100,98,98
228,100,98,98
229,100,98,98
230,100,98,98
231,100,98,98
232,100,98,98
233,100,98,98
234,100,98,98
235,100,98,98
236,100,98,98
237,100,98,98
238,100,98,98
239,100,98,98
240,100,98,98
241,100,98,98
242,100,98,98
243,100,98,98
244,100,98,98
245,100,98,98
246,100,98,98
247,100,98,98
248,100,98,98
249,100,98,98
250,100,98,98
251,100,98,98
252,100,98,98
253,100,98,98
254,100,98,98
255,100,98,98
256,100,98,98
257,100,98,98
258,100,98,98
259,100,98,98
260,100,98,98
261,100,98,98
262,100,98,98
263,100,98,98
264,100,98,98
265,100,98,98
266,100,98,98
267,100,98,98
268,100,98,98
269,100,98,98
270,100,98,98
271,100,98,98
272,100,98,98
273,100,98,98
274,100,98,98
275,100,98,98
276,100,98,98
277,100,98,98
278,100,98,98
279,100,98,98
280,100,98,98
281,100,98,98
282,100,98,98
283,100,98,98
284,100,98,98
285,100,98,98
286,100,98,98
287,100,98,98
288,100,98,98
289,100,98,98
290,100,98,98
291,100,98,98
292,100,98,98
293,100,98,98
294,100,98,98
295,100,98,98
296,100,98,98
