,Unnamed: 0,Rewards,Agent
0,0,86.0,Algaater
1,1,64.5,Algaater
2,2,92.0,Algaater
3,3,88.0,Algaater
4,4,64.5,Algaater
5,5,97.5,Algaater
6,6,95.0,Algaater
7,7,78.0,Algaater
8,8,68.5,Algaater
9,9,69.0,Algaater
10,10,83.5,Algaater
11,11,100.5,Algaater
12,12,78.5,Algaater
13,13,80.0,Algaater
14,14,89.0,Algaater
15,15,86.0,Algaater
16,16,80.0,Algaater
17,17,79.0,Algaater
18,18,89.0,Algaater
19,19,98.0,Algaater
20,20,87.0,Algaater
21,21,99.5,Algaater
22,22,98.0,Algaater
23,23,83.5,Algaater
24,24,92.5,Algaater
25,25,93.0,Algaater
26,26,84.0,Algaater
27,27,93.0,Algaater
28,28,102.5,Algaater
29,29,96.5,Algaater
30,30,43.0,Algaater
31,31,45.0,Algaater
32,32,46.0,Algaater
33,33,47.0,Algaater
34,34,51.0,Algaater
35,35,40.5,Algaater
36,36,37.5,Algaater
37,37,37.5,Algaater
38,38,41.0,Algaater
39,39,57.0,Algaater
40,40,93.5,Algaater
41,41,98.5,Algaater
42,42,95.0,Algaater
43,43,73.0,Algaater
44,44,96.5,Algaater
45,45,81.5,Algaater
46,46,79.5,Algaater
47,47,85.5,Algaater
48,48,101.5,Algaater
49,49,92.5,Algaater
50,50,90.5,Algaater
51,51,79.5,Algaater
52,52,94.5,Algaater
53,53,80.0,Algaater
54,54,72.5,Algaater
55,55,92.0,Algaater
56,56,84.5,Algaater
57,57,73.0,Algaater
58,58,87.0,Algaater
59,59,66.5,Algaater
60,60,70.5,Algaater
61,61,91.0,Algaater
62,62,86.5,Algaater
63,63,84.5,Algaater
64,64,88.5,Algaater
65,65,80.5,Algaater
66,66,80.5,Algaater
67,67,82.0,Algaater
68,68,90.0,Algaater
69,69,101.5,Algaater
70,0,103.5,BBL
71,1,97.5,BBL
72,2,95.0,BBL
73,3,87.5,BBL
74,4,96.0,BBL
75,5,90.5,BBL
76,6,93.5,BBL
77,7,93.0,BBL
78,8,97.5,BBL
79,9,89.5,BBL
80,10,98.0,BBL
81,11,99.5,BBL
82,12,90.0,BBL
83,13,95.0,BBL
84,14,98.5,BBL
85,15,88.0,BBL
86,16,93.5,BBL
87,17,102.0,BBL
88,18,98.0,BBL
89,19,97.5,BBL
90,20,102.5,BBL
91,21,90.0,BBL
92,22,91.5,BBL
93,23,93.0,BBL
94,24,84.5,BBL
95,25,102.5,BBL
96,26,101.5,BBL
97,27,102.0,BBL
98,28,91.0,BBL
99,29,90.0,BBL
100,30,49.5,BBL
101,31,35.0,BBL
102,32,60.0,BBL
103,33,54.5,BBL
104,34,50.0,BBL
105,35,51.5,BBL
106,36,38.0,BBL
107,37,42.5,BBL
108,38,71.0,BBL
109,39,34.0,BBL
110,40,96.0,BBL
111,41,95.0,BBL
112,42,92.5,BBL
113,43,89.5,BBL
114,44,91.5,BBL
115,45,100.5,BBL
