,EEE
323,100
324,100
325,104
326,100
327,150
328,100
329,100
330,100
331,106
332,142
333,100
334,150
335,144
336,150
337,144
338,100
339,150
340,100
341,136
342,144
343,132
344,106
345,100
346,100
347,150
348,142
349,150
350,100
351,138
352,150
353,104
354,100
355,150
356,100
357,150
358,100
359,124
360,150
361,100
362,134
363,150
364,142
365,150
366,150
367,150
368,150
369,138
370,100
371,100
372,150
373,142
374,142
375,142
376,100
377,100
378,150
379,144
380,150
381,100
382,142
383,144
384,100
385,100
386,100
387,150
388,100
389,100
390,134
391,104
392,150
393,128
394,100
395,150
396,100
397,100
398,144
399,150
400,100
401,152
402,150
403,100
404,144
405,100
406,100
407,100
408,100
409,106
410,100
411,100
412,150
413,120
414,100
415,150
416,140
417,100
418,124
419,100
420,100
421,150
422,150
423,138
424,136
425,114
426,100
427,106
428,100
429,100
430,150
431,106
432,100
433,150
434,100
435,150
436,112
437,100
438,150
439,100
440,140
441,100
442,130
443,126
444,100
445,150
446,104
447,100
448,150
449,100
450,100
451,100
452,100
453,104
454,150
455,136
456,100
457,144
458,100
459,100
460,100
461,100
462,100
463,150
464,152
465,150
466,100
467,100
468,150
469,100
470,148
471,144
472,100
473,100
474,150
475,150
476,150
477,150
478,150
479,100
480,100
481,150
482,100
483,100
484,112
485,100
486,106
487,100
488,100
489,150
490,100
491,100
492,130
493,100
494,144
495,150
496,100
497,100
498,100
499,104
500,-72
501,-76
502,-78
503,-80
504,-70
505,-78
506,-72
507,-74
508,-76
509,-74
510,-72
511,-82
512,-68
513,-78
514,-72
515,-80
516,-80
517,-74
518,-72
519,-76
520,-74
521,-76
522,-76
523,-82
524,-72
525,-72
526,-90
527,-76
528,-76
529,-78
530,-82
531,-84
532,-76
533,-72
534,-78
535,-72
536,-74
537,-78
538,-84
539,-74
540,-78
541,-78
542,-74
543,-72
544,-80
545,-76
546,-68
547,-78
548,-88
549,-76
550,-78
551,-78
552,-76
553,-72
554,-78
555,-76
556,-70
557,-76
558,-82
559,-76
560,-72
561,-74
562,-78
563,-82
564,-80
565,-84
566,-72
567,-80
568,-88
569,-76
570,-80
571,-68
572,-76
573,-74
574,-80
575,-78
576,-76
577,-70
578,-78
579,-76
580,-92
581,-72
582,-86
583,-74
584,-78
585,-82
586,-66
587,-90
588,-70
589,-74
590,-76
591,-74
592,-78
593,-78
594,-70
595,-78
596,-80
597,-70
598,-80
599,-82
600,-72
601,-82
602,-74
603,-78
604,-84
605,-76
606,-68
607,-72
608,-72
609,-78
610,-76
611,-78
612,-78
613,-78
614,-80
615,-72
616,-76
617,-70
618,-76
619,-72
620,-72
621,-70
622,-74
623,-78
624,-80
625,-88
626,-84
627,-78
628,-74
629,-72
630,-72
631,-74
632,-82
633,-72
634,-76
635,-72
636,-76
637,-78
638,-76
639,-78
640,-72
641,-72
642,-74
643,-74
644,-72
645,-72
646,-78
647,-72
648,-70
649,-76
650,-74
651,-82
652,-72
653,-72
654,-84
655,-72
656,-70
657,-72
658,-76
659,-94
660,-72
661,-72
662,-70
663,-82
664,-80
665,-72
666,-76
667,-74
668,-70
669,-82
670,-76
671,-78
672,-78
673,-72
674,-74
675,-80
676,-72
677,-84
678,-86
679,-80
680,-72
681,-72
682,-70
683,-76
684,-76
685,-78
686,-74
687,-74
688,-68
689,-78
690,-88
691,-70
692,-76
693,-76
694,-84
695,-80
696,-72
697,-72
698,-74
699,-70
700,-74
701,-82
702,-76
703,-78
704,-68
705,-70
706,-72
707,-74
708,-72
709,-70
710,-76
711,-78
712,-76
713,-74
714,-76
715,-70
716,-86
717,-76
718,-82
719,-72
720,-76
721,-74
722,-68
723,-78
724,-82
725,-68
726,-78
727,-70
728,-94
729,-80
730,-74
731,-80
732,-72
733,-74
734,-76
735,-74
736,-80
737,-80
738,-96
739,-76
740,-80
741,-74
742,-74
743,-76
744,-88
745,-76
746,-76
747,-76
748,-68
749,-76
750,-78
751,-74
752,-72
753,-74
754,-78
755,-80
756,-74
757,-74
758,-76
759,-70
760,-70
761,-80
762,-70
763,-72
764,-72
765,-80
766,-72
767,-78
768,-78
769,-72
770,-78
771,-76
772,-74
773,-72
774,-88
775,-72
776,-68
777,-80
778,-78
779,-78
780,-72
781,-66
782,-78
783,-74
784,-72
785,-90
786,-80
787,-76
788,-76
789,-72
790,-72
791,-76
792,-78
793,-76
794,-74
795,-70
796,-76
797,-72
798,-72
799,-74
800,-72
801,-76
802,-72
803,-80
804,-78
805,-78
806,-78
807,-80
808,-72
809,-84
810,-74
811,-68
812,-74
813,-92
814,-78
815,-68
816,-76
817,-72
818,-90
819,-70
820,-80
821,-68
822,-72
823,-74
824,-80
825,-80
826,-74
827,-74
828,-74
829,-80
830,-74
831,-76
832,-80
833,-72
834,-72
835,-76
836,-74
837,-76
838,-72
839,-72
840,-76
841,-82
842,-78
843,-78
844,-72
845,-80
846,-74
847,-74
848,-76
849,-76
850,-78
851,-76
852,-76
853,-76
854,-74
855,-76
856,-72
857,-76
858,-84
859,-74
860,-86
861,-80
862,-74
863,-72
864,-68
865,-74
866,-78
867,-72
868,-70
869,-78
870,-72
871,-70
872,-76
873,-92
874,-78
875,-78
876,-72
877,-74
878,-74
879,-82
880,-76
881,-80
882,-74
883,-84
884,-70
885,-70
886,-72
887,-86
888,-72
889,-72
890,-76
891,-76
892,-76
893,-76
894,-80
895,-78
896,-72
897,-76
898,-72
899,-70
900,-90
901,-74
902,-74
903,-82
904,-74
905,-86
906,-80
907,-80
908,-70
909,-76
910,-76
911,-74
912,-78
913,-78
914,-66
915,-88
916,-78
917,-72
918,-72
919,-76
920,-76
921,-84
922,-72
923,-74
924,-70
925,-76
926,-74
927,-96
928,-80
929,-72
930,-76
931,-76
932,-76
933,-74
934,-78
935,-72
936,-74
937,-78
938,-74
939,-70
940,-78
941,-76
942,-76
943,-68
944,-78
945,-76
946,-76
947,-72
948,-78
949,-70
950,-72
951,-98
952,-76
953,-72
954,-74
955,-72
956,-72
957,-70
958,-74
959,-78
960,-76
961,-78
962,-76
963,-84
964,-76
965,-76
966,-70
967,-76
968,-74
969,-70
970,-72
971,-70
972,-76
973,-74
974,-76
975,-72
976,-72
977,-76
978,-72
979,-78
980,-74
981,-80
982,-82
983,-70
984,-76
985,-78
986,-70
987,-82
988,-74
989,-80
990,-72
991,-78
992,-78
993,-76
994,-80
995,-68
996,-72
997,-86
998,-76
999,-70
1000,-70
1001,-76
1002,-84
1003,-76
1004,-78
1005,-78
1006,-72
1007,-74
1008,-78
1009,-74
1010,-82
1011,-74
1012,-92
1013,-84
1014,-68
1015,-82
1016,-70
1017,-80
1018,-72
1019,-78
1020,-68
1021,-78
1022,-78
1023,-78
1024,-72
1025,-68
1026,-72
1027,-74
1028,-70
1029,-74
1030,-80
1031,-82
1032,-76
1033,-70
1034,-78
1035,-78
1036,-74
1037,-80
1038,-72
1039,-78
1040,-70
1041,-74
1042,-70
1043,-68
1044,-80
1045,-72
1046,-74
1047,-74
1048,-84
1049,-88
1050,-70
1051,-70
1052,-76
1053,-78
1054,-68
1055,-78
1056,-68
1057,-72
1058,-72
1059,-72
1060,-70
1061,-84
1062,-78
1063,-80
1064,-74
1065,-76
1066,-82
1067,-74
1068,-78
1069,-68
1070,-80
1071,-72
1072,-74
1073,-76
1074,-80
1075,-76
1076,-74
1077,-78
1078,-76
1079,-74
1080,-72
1081,-82
1082,-82
1083,-78
1084,-82
1085,-66
1086,-76
1087,-76
1088,-72
1089,-72
1090,-68
1091,-78
1092,-72
1093,-72
1094,-72
1095,-78
1096,-70
1097,-70
1098,-70
1099,-72
1100,-86
1101,-76
1102,-72
1103,-74
1104,-78
1105,-76
1106,-72
1107,-72
1108,-72
1109,-72
1110,-72
1111,-80
1112,-88
1113,-68
1114,-78
1115,-72
1116,-74
1117,-78
1118,-80
1119,-74
1120,-84
1121,-76
1122,-82
1123,-80
1124,-76
1125,-70
1126,-70
1127,-76
1128,-78
1129,-84
1130,-80
1131,-88
1132,-76
1133,-74
1134,-74
1135,-78
1136,-86
1137,-74
1138,-78
1139,-76
1140,-88
1141,-88
1142,-90
1143,-82
1144,-78
1145,-74
1146,-88
1147,-76
1148,-78
1149,-72
1150,-78
1151,-76
1152,-72
1153,-78
1154,-72
1155,-78
1156,-88
1157,-82
1158,-82
1159,-84
1160,-76
1161,-74
1162,-78
1163,-80
1164,-74
1165,-82
1166,-70
1167,-82
1168,-66
1169,-74
1170,-78
1171,-66
1172,-90
1173,-72
1174,-70
1175,-78
1176,-74
1177,-80
1178,-66
1179,-74
1180,-76
1181,-72
1182,-70
1183,-76
1184,-72
1185,-78
1186,-76
1187,-70
1188,-70
1189,-72
1190,-72
1191,-74
1192,-68
1193,-78
1194,-74
1195,-72
1196,-72
1197,-74
1198,-70
1199,-78
1200,-74
1201,-70
1202,-88
1203,-78
1204,-78
1205,-72
1206,-78
1207,-76
1208,-90
1209,-78
1210,-78
1211,-68
1212,-76
1213,-74
1214,-80
1215,-78
1216,-76
1217,-74
1218,-74
1219,-72
1220,-72
1221,-70
1222,-74
1223,-84
1224,-72
1225,-78
1226,-76
1227,-70
1228,-72
1229,-72
1230,-72
1231,-70
1232,-76
1233,-78
1234,-72
1235,-74
1236,-70
1237,-74
1238,-74
1239,-78
1240,-76
1241,-70
1242,-66
1243,-78
1244,-74
1245,-76
1246,-70
1247,-96
1248,-74
1249,-74
1250,-78
1251,-78
1252,-82
1253,-74
1254,-76
1255,-72
1256,-80
1257,-72
1258,-72
1259,-74
1260,-76
1261,-78
1262,-70
1263,-84
1264,-86
1265,-78
1266,-78
1267,-72
1268,-78
1269,-68
1270,-72
1271,-74
1272,-86
1273,-80
1274,-74
1275,-68
1276,-70
1277,-82
1278,-74
1279,-74
1280,-76
1281,-80
1282,-78
1283,-72
1284,-78
1285,-74
1286,-76
1287,-86
1288,-78
1289,-76
1290,-74
1291,-72
1292,-72
1293,-76
1294,-72
1295,-66
1296,-82
1297,-78
1298,-74
1299,-84
1300,-74
1301,-76
1302,-78
1303,-74
1304,-92
1305,-74
1306,-80
1307,-72
1308,-74
1309,-80
1310,-68
1311,-78
1312,-76
1313,-92
1314,-70
1315,-70
1316,-66
1317,-74
1318,-74
1319,-76
1320,-74
1321,-74
1322,-74
1323,-76
1324,-74
1325,-78
1326,-80
1327,-74
1328,-74
1329,-86
1330,-86
1331,-74
1332,-74
1333,-70
1334,-74
1335,-74
1336,-80
1337,-72
1338,-78
1339,-80
1340,-74
1341,-74
1342,-84
1343,-76
1344,-72
1345,-74
1346,-82
1347,-80
1348,-76
1349,-76
1350,-72
1351,-74
1352,-74
1353,-72
1354,-72
1355,-78
1356,-86
1357,-82
1358,-76
1359,-74
1360,-70
1361,-72
1362,-80
1363,-76
1364,-76
1365,-70
1366,-76
1367,-78
1368,-74
1369,-74
1370,-74
1371,-74
1372,-72
1373,-80
1374,-82
1375,-74
1376,-78
1377,-72
1378,-72
1379,-80
1380,-72
1381,-68
1382,-72
1383,-72
1384,-74
1385,-80
1386,-80
1387,-70
1388,-72
1389,-74
1390,-74
1391,-76
1392,-80
1393,-78
1394,-72
1395,-74
1396,-72
1397,-78
1398,-78
1399,-78
1400,-72
1401,-72
1402,-76
1403,-88
1404,-76
1405,-78
1406,-74
1407,-74
1408,-78
1409,-72
1410,-76
1411,-74
1412,-78
1413,-70
1414,-78
1415,-78
1416,-72
1417,-82
1418,-78
1419,-74
1420,-76
1421,-66
1422,-86
1423,-74
1424,-76
1425,-72
1426,-70
1427,-70
1428,-78
1429,-70
1430,-76
1431,-74
1432,-80
1433,-80
1434,-78
1435,-76
1436,-72
1437,-74
1438,-68
1439,-78
1440,-66
1441,-86
1442,-74
1443,-88
1444,-76
1445,-76
1446,-72
1447,-76
1448,-70
1449,-76
1450,-70
1451,-72
1452,-86
1453,-76
1454,-76
1455,-68
1456,-78
1457,-70
1458,-76
1459,-82
1460,-80
1461,-78
1462,-74
1463,-74
1464,-80
1465,-72
1466,-76
1467,-74
1468,-76
1469,-70
1470,-70
1471,-74
1472,-76
1473,-90
1474,-66
1475,-74
1476,-76
1477,-74
1478,-80
1479,-82
1480,-78
1481,-70
1482,-80
1483,-76
1484,-66
1485,-74
1486,-66
1487,-72
1488,-72
1489,-82
1490,-74
1491,-84
1492,-66
1493,-78
1494,-76
1495,-80
1496,-72
1497,-80
1498,-82
1499,-66
