,CoopPunishOpp,BullyOpp,BullyPunishOpp
0,150,-56,-56
1,150,-56,-56
2,150,-56,-56
3,150,-58,-56
4,150,-56,-56
5,150,-56,-56
6,150,-56,-56
7,150,-56,-60
8,150,-56,-56
9,150,-56,-56
10,150,-56,-56
11,150,-56,-56
12,150,-56,-56
13,150,-56,-56
14,150,-56,-56
15,150,-56,-56
16,150,-56,-56
17,150,-56,-56
18,150,-56,-56
19,150,-56,-56
20,150,-56,-56
21,150,-56,-58
22,150,-56,-58
23,150,-56,-56
24,150,-56,-56
25,150,-56,-56
26,150,-56,-56
27,150,-56,-56
28,150,-56,-56
29,150,-56,-56
30,150,-56,-58
31,150,-60,-56
32,150,-58,-56
33,150,-56,-56
34,150,-58,-56
35,150,-58,-56
36,150,-56,-56
37,150,-56,-56
38,150,-56,-56
39,150,-56,-56
40,150,-56,-56
41,150,-56,-56
42,150,-56,-56
43,150,-56,-56
44,150,-58,-56
45,150,-58,-56
46,150,-56,-56
47,150,-58,-60
48,150,-56,-56
49,150,-56,-56
50,150,-56,-56
51,150,-56,-56
52,150,-56,-56
53,150,-56,-56
54,150,-56,-56
55,150,-56,-56
56,150,-56,-56
57,150,-56,-56
58,150,-56,-56
59,150,-58,-56
60,150,-56,-56
61,150,-56,-56
62,150,-56,-56
63,150,-58,-58
64,150,-56,-56
65,150,-56,-56
66,150,-58,-56
67,150,-56,-58
68,150,-56,-56
69,150,-56,-56
70,150,-56,-56
71,150,-56,-58
72,150,-56,-56
73,150,-58,-58
74,150,-58,-56
75,150,-56,-56
76,150,-56,-56
77,150,-56,-56
78,150,-58,-58
79,150,-56,-56
80,150,-56,-56
81,150,-58,-56
82,150,-58,-56
83,150,-56,-56
84,150,-56,-56
85,150,-56,-56
86,150,-56,-56
87,150,-56,-56
88,150,-56,-56
89,150,-56,-56
90,150,-56,-56
91,150,-56,-56
92,150,-56,-56
93,150,-56,-56
94,150,-56,-56
95,150,-56,-56
96,150,-56,-56
97,150,-56,-56
98,150,-56,-56
99,150,-56,-56
100,150,-56,-58
101,150,-56,-56
102,150,-56,-58
103,150,-56,-56
104,150,-56,-56
105,150,-58,-56
106,150,-56,-58
107,150,-56,-56
108,150,-56,-56
109,150,-58,-56
110,150,-56,-56
111,150,-56,-56
112,150,-56,-56
113,150,-56,-56
114,150,-56,-56
115,150,-58,-56
116,150,-56,-56
