,CoopPunishOpp,BullyOpp,BullyPunishOpp
174,50,-66,-74
175,50,-62,-66
176,50,-66,-62
177,50,-66,-74
178,50,-66,-66
179,50,-74,-74
180,50,-70,-70
181,50,-74,-66
182,50,-66,-66
183,50,-66,-74
184,50,-66,-66
185,50,-70,-66
186,50,-70,-62
187,50,-66,-62
188,50,-66,-66
189,50,-66,-66
190,50,-70,-66
191,50,-66,-66
192,50,-66,-66
193,50,-66,-74
194,50,-74,-70
195,50,-66,-66
196,50,-66,-66
197,50,-66,-66
198,50,-66,-62
199,50,-66,-66
200,50,-70,-62
201,50,-66,-70
202,50,-66,-66
203,50,-74,-66
204,50,-70,-70
205,50,-62,-70
206,50,-70,-66
207,50,-66,-62
208,50,-62,-66
209,50,-66,-70
210,50,-74,-70
211,50,-66,-62
212,50,-66,-62
213,50,-66,-66
214,50,-74,-74
215,50,-62,-66
216,50,-66,-66
217,50,-66,-66
218,50,-66,-66
219,50,-66,-66
220,50,-62,-66
221,50,-62,-70
222,50,-70,-70
223,50,-70,-66
224,50,-66,-66
225,50,-66,-66
226,50,-66,-70
227,50,-66,-66
228,50,-70,-66
229,50,-70,-66
230,50,-66,-66
231,50,-66,-70
232,50,-66,-66
233,50,-62,-66
234,50,-70,-66
235,50,-74,-66
236,50,-66,-70
237,50,-66,-66
238,50,-70,-66
239,50,-70,-70
240,50,-74,-66
241,50,-66,-66
242,50,-66,-70
243,50,-66,-70
244,50,-70,-74
245,50,-66,-74
246,50,-66,-74
247,50,-62,-62
248,50,-66,-66
249,50,-66,-66
250,50,-70,-66
251,50,-70,-66
252,50,-66,-66
253,50,-62,-62
254,50,-74,-66
255,50,-66,-62
256,50,-66,-66
257,50,-66,-70
258,50,-70,-66
259,50,-66,-66
260,50,-66,-66
261,50,-70,-66
262,50,-66,-66
263,50,-74,-74
264,50,-66,-66
265,50,-66,-66
266,50,-66,-62
267,50,-74,-70
268,50,-66,-70
269,50,-66,-62
270,50,-62,-66
271,50,-66,-62
272,50,-66,-62
273,50,-62,-66
274,50,-66,-66
275,50,-62,-62
276,50,-66,-66
277,50,-66,-62
278,50,-66,-62
279,50,-70,-66
280,50,-70,-66
281,50,-66,-66
282,50,-66,-74
283,50,-66,-66
284,50,-66,-66
285,50,-70,-66
286,50,-62,-66
287,50,-66,-74
288,50,-66,-66
289,50,-66,-70
290,50,-70,-66
291,50,-74,-62
292,50,-74,-70
293,50,-74,-62
294,50,-66,-66
295,50,-66,-66
296,50,-66,-70
297,50,-62,-66
298,50,-66,-66
299,50,-62,-62
300,50,-62,-62
301,50,-66,-66
302,50,-66,-70
303,50,-74,-66
304,50,-66,-66
305,50,-66,-66
306,50,-66,-62
307,50,-66,-66
308,50,-66,-66
309,50,-66,-70
310,50,-66,-66
311,50,-74,-66
312,50,-70,-66
313,50,-66,-62
314,50,-66,-66
315,50,-66,-66
316,50,-70,-66
317,50,-74,-70
318,50,-66,-62
319,50,-66,-66
320,50,-66,-66
321,50,-66,-66
322,50,-62,-66
323,50,-74,-66
324,50,-66,-66
325,50,-66,-66
326,50,-62,-62
327,50,-66,-66
328,50,-66,-62
329,50,-70,-70
330,50,-74,-66
331,50,-66,-70
332,50,-66,-66
333,50,-74,-70
334,50,-66,-66
335,50,-62,-66
336,50,-66,-66
337,50,-66,-62
338,50,-66,-66
339,50,-66,-66
340,50,-70,-66
341,50,-66,-66
342,50,-66,-70
343,50,-74,-66
344,50,-62,-66
345,50,-62,-62
346,50,-66,-70
347,50,-62,-66
348,50,-62,-62
349,50,-74,-66
350,50,-66,-66
351,50,-62,-62
352,50,-66,-70
353,50,-62,-66
354,50,-62,-66
355,50,-62,-66
356,50,-70,-66
357,50,-66,-66
358,50,-66,-66
359,50,-62,-66
360,50,-66,-66
361,50,-66,-74
362,50,-66,-66
363,50,-66,-66
364,50,-70,-66
365,50,-66,-66
366,50,-66,-66
367,50,-66,-66
368,50,-66,-66
369,50,-66,-66
370,50,-66,-66
371,50,-66,-66
372,50,-66,-66
373,50,-66,-70
374,50,-74,-66
375,50,-70,-66
376,50,-62,-62
377,50,-66,-70
378,50,-74,-66
379,50,-70,-66
380,50,-66,-74
381,50,-66,-74
382,50,-62,-66
383,50,-62,-66
384,50,-74,-66
385,50,-70,-66
386,50,-66,-66
387,50,-70,-74
388,50,-66,-62
389,50,-66,-66
390,50,-62,-66
391,50,-62,-66
392,50,-66,-66
393,50,-70,-66
394,50,-66,-62
395,50,-66,-70
396,50,-66,-74
397,50,-66,-66
398,50,-74,-74
399,50,-66,-66
400,50,-70,-66
401,50,-66,-62
402,50,-66,-70
403,50,-66,-74
404,50,-66,-66
405,50,-74,-74
406,50,-66,-74
407,50,-66,-66
408,50,-66,-66
409,50,-66,-66
410,50,-66,-66
411,50,-66,-66
412,50,-70,-66
413,50,-66,-66
414,50,-66,-70
415,50,-70,-66
416,50,-70,-66
417,50,-66,-66
418,50,-70,-70
419,50,-66,-70
420,50,-66,-66
421,50,-62,-66
422,50,-74,-74
423,50,-66,-66
424,50,-66,-70
425,50,-66,-66
426,50,-62,-62
427,50,-66,-66
428,50,-66,-66
429,50,-62,-62
430,50,-74,-74
431,50,-66,-66
432,50,-62,-66
433,50,-70,-66
434,50,-66,-66
435,50,-66,-70
436,50,-66,-66
437,50,-66,-74
438,50,-66,-62
439,50,-66,-66
440,50,-66,-62
441,50,-66,-70
442,50,-66,-66
443,50,-70,-66
444,50,-66,-66
445,50,-66,-66
446,50,-74,-66
447,50,-66,-66
448,50,-66,-66
449,50,-66,-66
450,50,-74,-74
451,50,-66,-66
452,50,-70,-70
453,50,-66,-74
454,50,-66,-66
455,50,-62,-66
456,50,-74,-66
457,50,-66,-62
458,50,-70,-66
459,50,-62,-66
460,50,-70,-66
461,50,-62,-66
462,50,-66,-66
463,50,-66,-66
464,50,-66,-70
465,50,-66,-66
466,50,-62,-66
467,50,-70,-62
468,50,-70,-62
469,50,-70,-66
470,50,-66,-70
471,50,-66,-70
472,50,-66,-66
473,50,-74,-66
474,50,-66,-66
475,50,-70,-66
476,50,-62,-70
477,50,-66,-66
478,50,-66,-66
479,50,-66,-70
480,50,-74,-70
481,50,-62,-66
482,50,-74,-66
483,50,-66,-66
484,50,-62,-70
485,50,-66,-66
486,50,-66,-66
487,50,-66,-66
488,50,-74,-66
489,50,-62,-70
490,50,-62,-66
491,50,-66,-66
492,50,-70,-70
493,50,-66,-66
494,50,-70,-62
495,50,-62,-62
496,50,-66,-66
497,50,-66,-70
498,50,-66,-66
499,50,-74,-74
