,CoopPunishOpp,BullyOpp,BullyPunishOpp
164,50,-166,-150
165,-10,-150,-242
166,26,-158,-170
167,38,-230,-154
168,38,-158,-150
169,50,-162,-150
170,50,-238,-166
171,14,-242,-154
172,47,-158,-170
173,32,-150,-142
174,26,-170,-158
175,2,-166,-154
176,38,-222,-166
177,47,-166,-170
178,44,-166,-154
179,50,-162,-158
180,35,-162,-158
181,44,-154,-150
182,14,-146,-154
183,-10,-162,-158
184,26,-158,-174
185,14,-158,-158
186,38,-226,-154
187,-10,-150,-162
188,26,-154,-150
189,47,-242,-158
190,35,-170,-162
191,-22,-166,-146
192,44,-238,-142
193,47,-170,-158
194,26,-150,-166
195,14,-166,-150
196,50,-154,-162
197,44,-166,-154
198,50,-150,-162
199,44,-154,-158
200,-40,-166,-166
201,26,-146,-230
202,44,-162,-154
203,50,-146,-158
204,14,-170,-166
205,26,-162,-174
206,44,-170,-162
207,26,-230,-150
208,-10,-154,-154
209,-4,-150,-158
210,20,-154,-158
211,-28,-142,-150
212,38,-150,-146
213,35,-158,-166
214,2,-150,-150
215,47,-158,-170
216,50,-154,-222
217,26,-154,-150
218,26,-154,-166
219,2,-142,-158
220,50,-150,-162
221,26,-154,-142
222,22,-142,-158
223,44,-154,-154
224,26,-154,-154
225,47,-242,-150
226,26,-158,-158
227,44,-154,-154
228,44,-154,-158
229,14,-146,-166
230,50,-162,-238
231,-10,-154,-154
232,47,-170,-158
233,50,-158,-166
234,14,-154,-154
235,2,-178,-170
236,38,-222,-162
237,-10,-158,-162
238,16,-158,-158
239,26,-158,-154
240,32,-142,-162
241,38,-154,-154
242,26,-150,-162
243,50,-170,-166
244,44,-158,-154
245,50,-166,-154
246,35,-162,-174
247,44,-158,-178
248,26,-146,-166
249,50,-154,-166
250,-10,-158,-158
251,32,-154,-158
252,14,-166,-166
253,47,-234,-154
254,44,-162,-154
255,26,-158,-154
256,47,-178,-158
257,11,-154,-170
258,11,-170,-162
259,47,-162,-166
260,26,-174,-150
261,35,-150,-158
262,50,-158,-162
263,-22,-154,-158
264,4,-158,-150
265,2,-142,-154
266,38,-170,-158
267,47,-154,-158
268,26,-166,-174
269,-20,-158,-150
270,26,-146,-174
271,50,-154,-158
272,2,-154,-142
273,44,-162,-166
274,14,-166,-162
275,38,-158,-158
276,26,-142,-154
277,44,-158,-162
278,26,-150,-162
279,47,-162,-154
280,50,-142,-158
281,16,-162,-158
282,26,-158,-146
283,50,-162,-154
284,14,-234,-146
285,47,-226,-170
286,23,-146,-158
287,-10,-158,-150
288,47,-166,-158
289,2,-170,-174
290,50,-162,-154
291,50,-154,-150
292,14,-162,-154
293,14,-150,-142
294,26,-158,-146
295,50,-158,-158
296,-22,-242,-158
297,26,-162,-158
298,16,-174,-162
299,-10,-158,-170
300,26,-142,-150
301,38,-166,-142
302,44,-142,-154
303,-10,-154,-170
304,50,-146,-158
305,-34,-154,-170
306,32,-154,-142
307,-13,-154,-154
308,50,-150,-158
309,8,-146,-242
310,-10,-154,-142
311,2,-150,-142
312,38,-158,-150
313,50,-170,-146
314,26,-146,-158
315,26,-154,-146
316,35,-158,-162
317,26,-162,-174
318,26,-170,-150
319,23,-170,-162
320,14,-146,-162
321,38,-154,-174
322,-10,-174,-162
323,50,-174,-158
324,50,-150,-158
325,50,-158,-162
326,50,-162,-162
327,50,-238,-166
328,38,-170,-158
329,26,-150,-162
330,47,-158,-146
331,38,-142,-238
332,14,-154,-150
333,26,-150,-162
334,26,-154,-146
335,38,-234,-158
336,14,-154,-162
337,-1,-162,-146
338,38,-154,-158
339,50,-154,-154
340,14,-158,-170
341,50,-154,-146
342,26,-150,-158
343,2,-178,-166
344,50,-154,-162
345,50,-166,-154
346,38,-158,-142
347,35,-162,-158
348,2,-162,-166
349,50,-162,-154
350,38,-166,-174
351,47,-170,-146
352,14,-162,-170
353,26,-150,-234
354,26,-150,-166
355,47,-166,-162
356,26,-166,-154
357,38,-242,-242
358,-25,-158,-158
359,50,-230,-146
360,50,-242,-154
361,-8,-158,-162
362,38,-154,-154
363,-20,-174,-154
364,47,-170,-158
365,44,-150,-166
366,50,-158,-162
367,26,-150,-150
368,44,-158,-162
369,16,-154,-238
370,23,-162,-158
371,2,-170,-166
372,14,-146,-158
373,14,-158,-150
374,23,-154,-178
375,44,-154,-154
376,26,-154,-154
377,44,-142,-158
378,26,-174,-142
379,26,-162,-158
380,50,-162,-170
381,35,-174,-158
382,14,-154,-158
383,46,-150,-142
384,26,-146,-158
385,38,-146,-154
386,26,-146,-158
387,38,-166,-162
388,14,-150,-166
389,26,-162,-158
390,26,-154,-158
391,-10,-222,-158
392,14,-154,-166
393,26,-154,-158
394,34,-234,-230
395,26,-162,-234
396,47,-162,-166
397,47,-162,-154
398,26,-158,-154
399,38,-142,-154
400,26,-226,-154
401,26,-146,-166
402,26,-146,-170
403,44,-146,-154
404,44,-162,-154
405,50,-238,-154
406,-22,-174,-158
407,38,-158,-170
408,14,-158,-162
409,-1,-158,-162
410,35,-158,-170
411,8,-150,-146
412,-10,-174,-146
413,26,-154,-170
414,50,-154,-150
415,20,-162,-158
416,44,-154,-162
417,4,-154,-166
418,14,-154,-170
419,50,-174,-162
420,50,-158,-154
421,20,-242,-158
422,50,-158,-150
423,26,-166,-154
424,-22,-158,-158
425,26,-230,-170
426,50,-154,-158
427,26,-174,-150
428,44,-150,-154
429,47,-146,-150
430,23,-150,-230
431,47,-154,-166
432,50,-162,-146
433,14,-238,-154
434,4,-154,-222
435,38,-154,-158
436,32,-158,-150
437,38,-158,-170
438,14,-150,-166
439,-1,-146,-170
440,-10,-226,-158
441,26,-150,-150
442,14,-174,-162
443,2,-150,-166
444,26,-150,-150
445,38,-178,-162
446,50,-158,-174
447,26,-154,-146
448,38,-154,-154
449,26,-154,-154
450,26,-170,-170
451,26,-238,-158
452,38,-166,-238
453,-28,-154,-158
454,14,-170,-158
455,26,-142,-174
456,14,-158,-162
457,50,-142,-146
458,50,-158,-154
459,44,-154,-146
460,-10,-146,-170
461,26,-158,-154
462,-10,-150,-242
463,47,-166,-242
464,26,-154,-162
465,34,-154,-154
466,38,-154,-154
467,50,-166,-230
468,47,-154,-158
469,14,-158,-166
470,38,-162,-162
471,47,-166,-158
472,-10,-154,-154
473,50,-154,-174
474,2,-162,-166
475,4,-150,-170
476,26,-158,-150
477,14,-158,-166
478,38,-230,-162
479,50,-162,-150
480,26,-150,-154
481,26,-158,-238
482,38,-166,-158
483,-10,-154,-142
484,-10,-158,-174
485,-22,-166,-150
486,38,-162,-162
487,2,-150,-158
488,26,-150,-162
489,44,-154,-142
490,38,-158,-150
491,47,-158,-146
492,16,-158,-154
493,26,-158,-158
494,50,-142,-158
495,14,-154,-170
496,26,-150,-154
497,26,-170,-166
498,26,-146,-158
499,38,-154,-174
