,CoopPunishOpp,BullyOpp,BullyPunishOpp
191,10,-142,-150
192,-46,-122,-126
193,-65,-150,-122
194,-67,-138,-158
195,44,-146,-126
196,-70,-126,-154
197,-35,-122,-122
198,-19,-134,-134
199,-83,-142,-130
200,14,-126,-142
201,35,-150,-126
202,50,-130,-134
203,14,-110,-126
204,-61,-130,-118
205,-41,-162,-110
206,-100,-114,-134
207,-63,-142,-130
208,50,-126,-154
209,41,-146,-134
210,41,-150,-130
211,-70,-126,-134
212,-31,-158,-114
213,38,-122,-162
214,-84,-162,-114
215,32,-138,-134
216,-31,-138,-150
217,14,-166,-146
218,41,-126,-182
219,-36,-134,-130
220,-64,-138,-130
221,50,-114,-126
222,-65,-134,-134
223,-64,-162,-146
224,17,-126,-138
225,44,-130,-134
226,-42,-150,-130
227,15,-134,-150
228,41,-114,-126
229,0,-130,-130
230,50,-138,-130
231,14,-138,-118
232,2,-122,-106
233,6,-146,-138
234,50,-138,-138
235,44,-122,-138
236,14,-146,-142
237,50,-114,-122
238,-34,-158,-130
239,20,-134,-134
240,-33,-126,-146
241,50,-130,-138
242,50,-126,-158
243,50,-130,-134
244,-10,-126,-146
245,14,-122,-142
246,5,-118,-158
247,-80,-118,-130
248,50,-178,-134
249,50,-134,-150
250,-77,-118,-126
251,50,-126,-126
252,44,-114,-154
253,-48,-122,-134
254,47,-118,-134
255,-1,-142,-138
256,2,-130,-118
257,-24,-126,-118
258,-10,-122,-134
259,26,-118,-114
260,-10,-126,-122
261,35,-130,-130
262,-4,-114,-130
263,-37,-134,-130
264,38,-130,-110
265,-24,-138,-122
266,50,-126,-126
267,-53,-118,-126
268,-68,-138,-162
269,50,-110,-130
270,50,-134,-130
271,27,-138,-150
272,47,-118,-134
273,23,-134,-154
274,50,-126,-114
275,50,-142,-134
276,-10,-126,-122
277,0,-142,-134
278,50,-126,-158
279,50,-138,-134
280,-74,-134,-134
281,11,-110,-134
282,29,-118,-122
283,-67,-126,-138
284,50,-130,-118
285,-17,-134,-118
286,-10,-134,-126
287,-25,-138,-126
288,44,-122,-166
289,44,-110,-130
290,-72,-154,-130
291,-1,-138,-138
292,-23,-154,-130
293,50,-122,-130
294,50,-126,-110
295,-61,-150,-114
296,20,-126,-154
297,-58,-122,-122
298,50,-118,-126
299,-41,-134,-130
300,-43,-134,-130
301,50,-146,-130
302,26,-150,-142
303,-12,-118,-122
304,-51,-138,-114
305,14,-134,-126
306,-41,-126,-110
307,50,-122,-134
308,-48,-122,-126
309,17,-154,-114
310,12,-150,-110
311,47,-130,-154
312,-61,-142,-146
313,41,-134,-106
314,47,-142,-146
315,26,-142,-142
316,44,-146,-142
317,17,-106,-122
318,50,-162,-118
319,38,-122,-126
320,-22,-130,-134
321,-86,-126,-166
322,50,-134,-130
323,-34,-134,-134
324,50,-146,-134
325,27,-134,-158
326,-25,-130,-114
327,-21,-114,-110
328,16,-150,-114
329,38,-134,-134
330,23,-118,-134
331,-12,-146,-126
332,41,-126,-126
333,44,-134,-126
334,-20,-126,-126
335,-63,-122,-122
336,-87,-134,-134
337,-40,-170,-146
338,-6,-138,-146
339,11,-150,-142
340,-13,-138,-118
341,-34,-130,-142
342,2,-118,-122
343,-21,-138,-126
344,-10,-126,-134
345,26,-130,-126
346,-64,-158,-118
347,38,-134,-122
348,-42,-138,-118
349,-2,-130,-126
350,-7,-174,-110
351,-67,-146,-158
352,-16,-134,-146
353,-102,-130,-130
354,50,-134,-126
355,9,-142,-146
356,50,-134,-174
357,-46,-126,-118
358,50,-138,-130
359,41,-118,-118
360,-23,-126,-130
361,26,-118,-138
362,35,-122,-122
363,-30,-118,-162
364,-4,-134,-118
365,50,-130,-130
366,9,-146,-162
367,26,-142,-134
368,14,-130,-138
369,-53,-130,-122
370,38,-106,-130
371,-79,-142,-122
372,-16,-146,-134
373,44,-134,-138
374,50,-122,-126
375,6,-126,-146
376,-27,-158,-122
377,50,-134,-158
378,-63,-134,-114
379,-44,-134,-134
380,-8,-114,-138
381,-49,-122,-146
382,15,-122,-134
383,-7,-130,-146
384,41,-142,-130
385,-59,-130,-146
386,-27,-154,-146
387,-37,-142,-146
388,44,-130,-126
389,-64,-126,-126
390,5,-122,-154
391,26,-122,-134
392,-34,-134,-122
393,-53,-126,-126
394,24,-134,-142
395,26,-138,-130
396,-25,-142,-158
397,41,-130,-134
398,-27,-106,-138
399,15,-146,-142
400,6,-130,-130
401,-9,-122,-130
402,-67,-146,-110
403,-94,-138,-162
404,-67,-118,-142
405,-41,-134,-114
406,-32,-142,-166
407,41,-130,-130
408,-68,-142,-138
409,-40,-118,-134
410,-50,-130,-158
411,-27,-118,-134
412,-75,-134,-146
413,-39,-134,-126
414,11,-138,-174
415,-33,-130,-126
416,3,-146,-150
417,44,-118,-166
418,44,-126,-134
419,26,-118,-134
420,-38,-130,-134
421,-65,-142,-134
422,-6,-134,-138
423,26,-130,-122
424,-48,-138,-122
425,47,-150,-114
426,-12,-154,-118
427,-64,-130,-134
428,-10,-114,-134
429,-3,-134,-114
430,16,-126,-114
431,-72,-114,-134
432,-40,-126,-118
433,28,-134,-134
434,-24,-126,-134
435,-24,-174,-130
436,50,-126,-134
437,8,-134,-138
438,2,-134,-114
439,5,-142,-158
440,26,-130,-126
441,41,-158,-122
442,-45,-158,-138
443,50,-122,-118
444,26,-138,-122
445,50,-138,-118
446,9,-166,-142
447,50,-138,-138
448,-70,-126,-142
449,44,-138,-122
450,44,-106,-114
451,50,-134,-182
452,-34,-118,-122
453,50,-138,-150
454,41,-146,-118
455,-80,-130,-142
456,-76,-130,-134
457,6,-106,-126
458,44,-118,-126
459,50,-162,-114
460,50,-146,-154
461,44,-134,-126
462,-56,-134,-110
463,50,-118,-130
464,-31,-154,-122
465,50,-134,-122
466,50,-138,-126
467,-64,-114,-126
468,27,-142,-138
469,14,-150,-110
470,44,-138,-126
471,2,-142,-114
472,-51,-158,-118
473,-74,-134,-130
474,50,-138,-138
475,-41,-106,-174
476,9,-142,-134
477,-22,-142,-126
478,26,-130,-122
479,50,-122,-114
480,50,-114,-142
481,44,-138,-138
482,17,-158,-146
483,-53,-134,-122
484,14,-146,-126
485,-103,-134,-134
486,26,-162,-134
487,-37,-126,-166
488,32,-118,-114
489,-19,-126,-114
490,-25,-130,-122
491,44,-146,-134
492,-45,-150,-138
493,-55,-130,-130
494,20,-118,-126
495,50,-134,-122
496,20,-118,-110
497,-95,-126,-138
498,50,-126,-130
499,50,-130,-162
